Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Zay Flowers,BAL,9,7,143,1,5.0,54,7.7,89,12.7,10.1,0,,0,0.0,0,155.8,1,2025,15
Rashod Bateman,BAL,4,2,10,0,,5,2.5,5,2.5,10.5,0,,0,0.0,0,56.2,1,2025,15
DeAndre Hopkins,BAL,2,2,35,1,1.0,33,16.5,2,1.0,16.5,0,,0,0.0,0,158.3,1,2025,15
Mark Andrews,BAL,1,1,5,0,,4,4.0,1,1.0,4.0,0,,0,0.0,0,87.5,1,2025,15
Derrick Henry,BAL,1,1,13,0,1.0,5,5.0,8,8.0,5.0,0,,0,0.0,0,118.7,1,2025,15
Justice Hill,BAL,2,1,3,0,1.0,-1,-1.0,4,4.0,-1.0,0,,0,0.0,0,56.2,1,2025,15
Keon Coleman,BUF,11,8,112,1,6.0,96,12.0,16,2.0,12.0,0,,1,9.1,0,135.4,1,2025,15
Khalil Shakir,BUF,9,6,64,0,3.0,42,7.0,22,3.7,9.4,0,,0,0.0,0,87.3,1,2025,15
James Cook,BUF,5,5,58,0,1.0,-6,-1.2,64,12.8,-1.2,1,5.0,0,0.0,0,115.0,1,2025,15
Josh Palmer,BUF,9,5,61,0,3.0,49,9.8,12,2.4,12.8,0,,0,0.0,0,76.6,1,2025,15
Dalton Kincaid,BUF,4,4,48,1,3.0,40,10.0,8,2.0,10.0,0,,0,0.0,0,156.2,1,2025,15
Dawson Knox,BUF,2,2,20,0,1.0,3,1.5,17,8.5,1.5,0,,0,0.0,0,108.3,1,2025,15
Ray Davis,BUF,1,1,-1,0,,-7,-7.0,6,6.0,-7.0,0,,0,0.0,0,79.2,1,2025,15
Jackson Hawes,BUF,1,1,29,0,1.0,26,26.0,3,3.0,26.0,0,,0,0.0,0,118.7,1,2025,15
Elijah Moore,BUF,1,1,3,0,0.0,3,3.0,0,0.0,3.0,0,,0,0.0,0,79.2,1,2025,15
Ty Johnson,BUF,2,0,0,0,0.0,0,,0,,4.5,0,,1,50.0,0,39.6,1,2025,15
