Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Tua Tagovailoa,MIA,14,23,114,6,23.1,159,6.9,55,3.9,2.4,59,4.2,2,8.7%,4,17.4%,3,8,3,1,7,25.9%,1,7.0,1,2025,6
Zach Wilson,MIA,5,8,32,3,37.5,56,7.0,12,2.4,1.5,20,4.0,0,0.0%,2,25.0%,0,1,0,0,0,0.0%,1,3.0,1,2025,6
Daniel Jones,IND,22,29,272,14,46.7,196,6.8,160,7.3,5.5,112,5.1,0,0.0%,3,10.3%,1,16,4,1,6,18.2%,3,6.7,1,2025,6
