Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Cooper Beebe,C,61,100%,0,0%,4,18%,0,Cowboys,1,2025,1
Terence Steele,T,61,100%,0,0%,4,18%,0,Cowboys,1,2025,1
Tyler Booker,G,61,100%,0,0%,4,18%,0,Cowboys,1,2025,1
Tyler Smith,OL,61,100%,0,0%,4,18%,0,Cowboys,1,2025,1
Tyler Guyton,T,61,100%,0,0%,0,0%,0,Cowboys,1,2025,1
Dak Prescott,QB,61,100%,0,0%,0,0%,0,Cowboys,1,2025,1
CeeDee Lamb,WR,56,92%,0,0%,0,0%,0,Cowboys,1,2025,1
George Pickens,WR,56,92%,0,0%,0,0%,0,Cowboys,1,2025,1
Javonte Williams,RB,47,77%,0,0%,0,0%,0,Cowboys,1,2025,1
Jake Ferguson,TE,47,77%,0,0%,0,0%,0,Cowboys,1,2025,1
KaVontae Turpin,WR,28,46%,0,0%,8,36%,0,Cowboys,1,2025,1
Jalen Tolbert,WR,27,44%,0,0%,1,5%,0,Cowboys,1,2025,1
Luke Schoonmaker,TE,15,25%,0,0%,11,50%,0,Cowboys,1,2025,1
Miles Sanders,RB,11,18%,0,0%,0,0%,0,Cowboys,1,2025,1
Brevyn Spann-Ford,TE,10,16%,0,0%,1,5%,0,Cowboys,1,2025,1
Hunter Luepke,RB,8,13%,0,0%,14,64%,0,Cowboys,1,2025,1
Kaiir Elam,CB,0,0%,63,100%,5,23%,0,Cowboys,1,2025,1
Donovan Wilson,S,0,0%,63,100%,3,14%,0,Cowboys,1,2025,1
Malik Hooker,S,0,0%,63,100%,0,0%,0,Cowboys,1,2025,1
DaRon Bland,CB,0,0%,63,100%,0,0%,0,Cowboys,1,2025,1
Kenneth Murray,LB,0,0%,63,100%,0,0%,0,Cowboys,1,2025,1
Jack Sanborn,LB,0,0%,48,76%,6,27%,0,Cowboys,1,2025,1
Damone Clark,LB,0,0%,42,67%,11,50%,0,Cowboys,1,2025,1
Osa Odighizuwa,DT,0,0%,41,65%,4,18%,0,Cowboys,1,2025,1
Kenny Clark,DT,0,0%,41,65%,0,0%,0,Cowboys,1,2025,1
Sam Williams,DE,0,0%,39,62%,4,18%,0,Cowboys,1,2025,1
Marshawn Kneeland,DE,0,0%,30,48%,6,27%,0,Cowboys,1,2025,1
Dante Fowler,DE,0,0%,27,43%,0,0%,0,Cowboys,1,2025,1
Trevon Diggs,CB,0,0%,27,43%,0,0%,0,Cowboys,1,2025,1
Solomon Thomas,DT,0,0%,26,41%,4,18%,0,Cowboys,1,2025,1
Donovan Ezeiruaku,DE,0,0%,22,35%,7,32%,0,Cowboys,1,2025,1
Jay Toia,DT,0,0%,20,32%,4,18%,0,Cowboys,1,2025,1
James Houston,DE,0,0%,10,16%,1,5%,0,Cowboys,1,2025,1
Marist Liufau,LB,0,0%,6,10%,12,55%,0,Cowboys,1,2025,1
Buddy Johnson,LB,0,0%,0,0%,18,82%,0,Cowboys,1,2025,1
Juanyeh Thomas,S,0,0%,0,0%,18,82%,0,Cowboys,1,2025,1
C.J. Goodwin,CB,0,0%,0,0%,17,77%,0,Cowboys,1,2025,1
Ryan Flournoy,WR,0,0%,0,0%,14,64%,0,Cowboys,1,2025,1
Markquese Bell,S,0,0%,0,0%,14,64%,0,Cowboys,1,2025,1
Brandon Aubrey,K,0,0%,0,0%,8,36%,0,Cowboys,1,2025,1
Trikweze Bridges,CB,0,0%,0,0%,7,32%,0,Cowboys,1,2025,1
Trent Sieg,LS,0,0%,0,0%,6,27%,0,Cowboys,1,2025,1
Bryan Anger,P,0,0%,0,0%,6,27%,0,Cowboys,1,2025,1
Reddy Steward,DB,0,0%,0,0%,4,18%,0,Cowboys,1,2025,1
Nathan Thomas,T,0,0%,0,0%,4,18%,0,Cowboys,1,2025,1
Brock Hoffman,C,0,0%,0,0%,4,18%,0,Cowboys,1,2025,1
T.J. Bass,G,0,0%,0,0%,4,18%,0,Cowboys,1,2025,1
