#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,CIN 32,12,7:28,68,Touchdown,0,Bengals,1,2025,5
2,2,12:42,CIN 39,6,3:13,19,Punt,0,Bengals,1,2025,5
3,2,8:31,CIN 46,8,4:13,54,Touchdown,0,Bengals,1,2025,5
4,2,0:23,CIN 26,2,0:23,9,End of Half,0,Bengals,1,2025,5
5,3,7:20,CIN 20,3,1:43,8,Punt,0,Bengals,1,2025,5
6,3,4:53,CLE 34,7,2:05,17,Field Goal,0,Bengals,1,2025,5
7,4,14:13,CIN 39,3,1:03,1,Punt,0,Bengals,1,2025,5
8,4,9:22,CIN 20,3,2:26,-18,Punt,0,Bengals,1,2025,5
9,4,2:22,CIN 26,3,0:32,4,Punt,0,Bengals,1,2025,5
10,4,1:24,CLE 40,3,1:05,-10,Punt,0,Bengals,1,2025,5
