Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Dak Prescott,DAL,1,3,0,3,1,2025,1
Javonte Williams,DAL,15,54,2,11,1,2025,1
Miles Sanders,DAL,4,53,0,49,1,2025,1
KaVontae Turpin,DAL,2,9,0,5,1,2025,1
CeeDee Lamb,DAL,0,0,0,0,1,2025,1
George Pickens,DAL,0,0,0,0,1,2025,1
Jake Ferguson,DAL,0,0,0,0,1,2025,1
Luke Schoonmaker,DAL,0,0,0,0,1,2025,1
Brevyn Spann-Ford,DAL,0,0,0,0,1,2025,1
Jalen Tolbert,DAL,0,0,0,0,1,2025,1
Jalen Hurts,PHI,14,62,2,15,1,2025,1
Saquon Barkley,PHI,18,60,1,16,1,2025,1
Will Shipley,PHI,3,26,0,20,1,2025,1
AJ Dillon,PHI,3,10,0,9,1,2025,1
Jahan Dotson,PHI,0,0,0,0,1,2025,1
Dallas Goedert,PHI,0,0,0,0,1,2025,1
DeVonta Smith,PHI,0,0,0,0,1,2025,1
A.J. Brown,PHI,0,0,0,0,1,2025,1
Kylen Granson,PHI,0,0,0,0,1,2025,1
