Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
O'Cyrus Torrence,G,85,100%,0,0%,6,17%,1,Bills,1,2025,15
David Edwards,G,85,100%,0,0%,6,17%,1,Bills,1,2025,15
Dion Dawkins,T,85,100%,0,0%,6,17%,1,Bills,1,2025,15
Spencer Brown,T,85,100%,0,0%,6,17%,1,Bills,1,2025,15
Connor McGovern,G,85,100%,0,0%,0,0%,1,Bills,1,2025,15
Josh Allen,QB,85,100%,0,0%,0,0%,1,Bills,1,2025,15
Keon Coleman,WR,75,88%,0,0%,0,0%,1,Bills,1,2025,15
Khalil Shakir,WR,60,71%,0,0%,0,0%,1,Bills,1,2025,15
Josh Palmer,WR,53,62%,0,0%,0,0%,1,Bills,1,2025,15
James Cook,RB,48,56%,0,0%,0,0%,1,Bills,1,2025,15
Dawson Knox,TE,48,56%,0,0%,0,0%,1,Bills,1,2025,15
Dalton Kincaid,TE,43,51%,0,0%,0,0%,1,Bills,1,2025,15
Ty Johnson,RB,28,33%,0,0%,15,43%,1,Bills,1,2025,15
Tyrell Shavers,WR,17,20%,0,0%,22,63%,1,Bills,1,2025,15
Jackson Hawes,TE,16,19%,0,0%,8,23%,1,Bills,1,2025,15
Reggie Gilliam,FB,12,14%,0,0%,25,71%,1,Bills,1,2025,15
Elijah Moore,WR,12,14%,0,0%,0,0%,1,Bills,1,2025,15
Ray Davis,RB,10,12%,0,0%,7,20%,1,Bills,1,2025,15
Alec Anderson,T,3,4%,0,0%,6,17%,1,Bills,1,2025,15
Dorian Strong,CB,0,0%,51,100%,10,29%,1,Bills,1,2025,15
Christian Benford,CB,0,0%,51,100%,7,20%,1,Bills,1,2025,15
Terrel Bernard,LB,0,0%,51,100%,7,20%,1,Bills,1,2025,15
Cole Bishop,S,0,0%,51,100%,7,20%,1,Bills,1,2025,15
Taylor Rapp,S,0,0%,51,100%,1,3%,1,Bills,1,2025,15
Matt Milano,LB,0,0%,45,88%,0,0%,1,Bills,1,2025,15
Gregory Rousseau,DE,0,0%,35,69%,7,20%,1,Bills,1,2025,15
DaQuan Jones,DT,0,0%,35,69%,7,20%,1,Bills,1,2025,15
Joey Bosa,DE,0,0%,35,69%,0,0%,1,Bills,1,2025,15
Ed Oliver,DT,0,0%,35,69%,0,0%,1,Bills,1,2025,15
Taron Johnson,CB,0,0%,34,67%,1,3%,1,Bills,1,2025,15
Dorian Williams,LB,0,0%,17,33%,28,80%,1,Bills,1,2025,15
Javon Solomon,DE,0,0%,16,31%,22,63%,1,Bills,1,2025,15
T.J. Sanders,DT,0,0%,16,31%,7,20%,1,Bills,1,2025,15
A.J. Epenesa,DE,0,0%,16,31%,7,20%,1,Bills,1,2025,15
Deone Walker,DT,0,0%,13,25%,12,34%,1,Bills,1,2025,15
Cameron Lewis,DB,0,0%,9,18%,23,66%,1,Bills,1,2025,15
Joe Andreessen,LB,0,0%,0,0%,28,80%,1,Bills,1,2025,15
Sam Franklin,DB,0,0%,0,0%,22,63%,1,Bills,1,2025,15
Shaq Thompson,LB,0,0%,0,0%,15,43%,1,Bills,1,2025,15
Matt Prater,K,0,0%,0,0%,13,37%,1,Bills,1,2025,15
Brandon Codrington,CB,0,0%,0,0%,11,31%,1,Bills,1,2025,15
Brad Robbins,P,0,0%,0,0%,10,29%,1,Bills,1,2025,15
Reid Ferguson,LS,0,0%,0,0%,10,29%,1,Bills,1,2025,15
Ja'Marcus Ingram,CB,0,0%,0,0%,10,29%,1,Bills,1,2025,15
Damar Hamlin,S,0,0%,0,0%,7,20%,1,Bills,1,2025,15
Ryan Van Demark,T,0,0%,0,0%,6,17%,1,Bills,1,2025,15
