Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Tua Tagovailoa,MIA,0,0,0,0,0,1,2025,6
Zach Wilson,MIA,0,0,0,0,0,1,2025,6
De'Von Achane,MIA,4,3,20,1,11,1,2025,6
Malik Washington,MIA,5,2,20,0,11,1,2025,6
Ollie Gordon,MIA,1,1,-1,0,-1,1,2025,6
Tyreek Hill,MIA,6,4,40,0,21,1,2025,6
Jaylen Waddle,MIA,5,4,30,0,16,1,2025,6
Tanner Conner,MIA,4,2,20,0,14,1,2025,6
D'Wayne Eskridge,MIA,2,1,9,0,9,1,2025,6
Nick Westbrook-Ikhine,MIA,2,1,7,0,7,1,2025,6
Alec Ingold,MIA,2,1,1,0,1,1,2025,6
Daniel Jones,IND,0,0,0,0,0,1,2025,6
Jonathan Taylor,IND,3,3,27,0,16,1,2025,6
DJ Giddens,IND,0,0,0,0,0,1,2025,6
Ashton Dulin,IND,0,0,0,0,0,1,2025,6
Tyler Warren,IND,9,7,76,0,21,1,2025,6
Michael Pittman Jr.,IND,8,6,80,1,27,1,2025,6
Alec Pierce,IND,3,1,36,0,36,1,2025,6
Adonai Mitchell,IND,2,2,21,0,18,1,2025,6
Mo Alie-Cox,IND,1,1,20,0,20,1,2025,6
Josh Downs,IND,3,2,12,0,6,1,2025,6
Ulysses Bentley,IND,0,0,0,0,0,1,2025,6
