Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Tua Tagovailoa,MIA,1,7,0,7,1,2025,6
Zach Wilson,MIA,1,3,0,3,1,2025,6
De'Von Achane,MIA,7,55,0,26,1,2025,6
Malik Washington,MIA,1,9,0,9,1,2025,6
Ollie Gordon,MIA,2,4,0,3,1,2025,6
Tyreek Hill,MIA,0,0,0,0,1,2025,6
Jaylen Waddle,MIA,0,0,0,0,1,2025,6
Tanner Conner,MIA,0,0,0,0,1,2025,6
D'Wayne Eskridge,MIA,0,0,0,0,1,2025,6
Nick Westbrook-Ikhine,MIA,0,0,0,0,1,2025,6
Alec Ingold,MIA,0,0,0,0,1,2025,6
Daniel Jones,IND,7,26,2,11,1,2025,6
Jonathan Taylor,IND,18,71,0,15,1,2025,6
DJ Giddens,IND,12,41,0,12,1,2025,6
Ashton Dulin,IND,1,15,0,15,1,2025,6
Tyler Warren,IND,1,3,0,3,1,2025,6
Michael Pittman Jr.,IND,0,0,0,0,1,2025,6
Alec Pierce,IND,0,0,0,0,1,2025,6
Adonai Mitchell,IND,0,0,0,0,1,2025,6
Mo Alie-Cox,IND,0,0,0,0,1,2025,6
Josh Downs,IND,0,0,0,0,1,2025,6
Ulysses Bentley,IND,1,0,0,0,1,2025,6
