Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Jared Goff,DET,0,0,0,0,0,1,2025,13
David Montgomery,DET,4,4,18,0,7,1,2025,13
Jahmyr Gibbs,DET,10,10,31,0,7,1,2025,13
Jameson Williams,DET,5,4,23,0,11,1,2025,13
Sam LaPorta,DET,9,6,79,0,32,1,2025,13
Amon-Ra St. Brown,DET,6,4,45,0,19,1,2025,13
Kalif Raymond,DET,3,2,16,0,9,1,2025,13
Isaac TeSlaa,DET,1,1,13,1,13,1,2025,13
Jordan Love,GNB,0,0,0,0,0,1,2025,13
Josh Jacobs,GNB,1,1,4,0,4,1,2025,13
Emanuel Wilson,GNB,0,0,0,0,0,1,2025,13
Tucker Kraft,GNB,4,2,16,1,15,1,2025,13
Chris Brooks,GNB,1,1,2,0,2,1,2025,13
Romeo Doubs,GNB,4,2,68,0,48,1,2025,13
Jayden Reed,GNB,5,3,45,1,26,1,2025,13
Dontayvion Wicks,GNB,2,2,30,0,16,1,2025,13
Matthew Golden,GNB,2,2,16,0,11,1,2025,13
Luke Musgrave,GNB,1,1,4,0,4,1,2025,13
John FitzPatrick,GNB,1,1,2,0,2,1,2025,13
Savion Williams,GNB,1,1,1,0,1,1,2025,13
