Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
C.J. Stroud,HOU,19,27,188,7,23.3,154,5.7,115,6.1,4.3,73,3.8,1,3.7%,3,11.1%,3,6,1,4,8,23.5%,4,7.5,1,2025,14
Matthew Stafford,LAR,21,29,245,13,40.6,234,8.1,177,8.4,6.1,68,3.2,2,7.1%,4,14.3%,3,9,0,3,6,18.8%,0,,1,2025,14
