Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Geno Smith,LVR,24,34,362,17,44.7,351,10.3,222,9.3,6.5,140,5.8,2,6.1%,3,9.1%,4,17,1,3,8,20.5%,1,11.0,1,2025,8
Drake Maye,NWE,30,46,287,15,30.0,362,7.9,173,5.8,3.8,114,3.8,1,2.2%,11,24.4%,4,12,4,6,14,26.4%,3,2.3,1,2025,8
