Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Joe Burrow,CIN,2,3,0,2,1,2025,5
Chase Brown,CIN,21,43,1,8,1,2025,5
Tee Higgins,CIN,0,0,0,0,1,2025,5
Ja'Marr Chase,CIN,0,0,0,0,1,2025,5
Noah Fant,CIN,0,0,0,0,1,2025,5
Mike Gesicki,CIN,0,0,0,0,1,2025,5
Samaje Perine,CIN,0,0,0,0,1,2025,5
Drew Sample,CIN,0,0,0,0,1,2025,5
Joe Flacco,CLE,2,6,0,4,1,2025,5
Dylan Sampson,CLE,12,29,0,5,1,2025,5
Jerome Ford,CLE,6,8,0,2,1,2025,5
Harold Fannin,CLE,1,3,0,3,1,2025,5
Raheim Sanders,CLE,3,3,1,2,1,2025,5
Jerry Jeudy,CLE,0,0,0,0,1,2025,5
Cedric Tillman,CLE,0,0,0,0,1,2025,5
David Njoku,CLE,0,0,0,0,1,2025,5
Jamari Thrash,CLE,0,0,0,0,1,2025,5
Isaiah Bond,CLE,0,0,0,0,1,2025,5
