Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Baker Mayfield,TAM,0,0,0,0,0,1,2025,3
Bucky Irving,TAM,4,4,8,1,9,1,2025,3
Rachaad White,TAM,1,1,2,0,2,1,2025,3
Emeka Egbuka,TAM,6,4,67,2,30,1,2025,3
Sean Tucker,TAM,0,0,0,0,0,1,2025,3
Mike Evans,TAM,8,5,51,0,14,1,2025,3
Sterling Shepard,TAM,6,3,39,0,19,1,2025,3
Tez Johnson,TAM,1,0,0,0,0,1,2025,3
Ryan Miller,TAM,1,0,0,0,0,1,2025,3
Cade Otton,TAM,3,0,0,0,0,1,2025,3
Michael Penix,ATL,0,0,0,0,0,1,2025,3
Bijan Robinson,ATL,7,6,100,1,50,1,2025,3
Tyler Allgeier,ATL,0,0,0,0,0,1,2025,3
Kyle Pitts,ATL,8,7,59,0,14,1,2025,3
Drake London,ATL,15,8,55,0,12,1,2025,3
Ray-Ray McCloud,ATL,5,3,51,0,24,1,2025,3
Casey Washington,ATL,6,3,33,0,19,1,2025,3
KhaDarel Hodge,ATL,1,0,0,0,0,1,2025,3
