Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Kyler Murray,ARI,0,0,0,0,0,1,2025,7
Trey Benson,ARI,1,1,6,0,6,1,2025,7
James Conner,ARI,4,4,5,1,5,1,2025,7
Marvin Harrison Jr.,ARI,6,5,71,1,45,1,2025,7
Trey McBride,ARI,9,6,61,0,25,1,2025,7
Tip Reiman,ARI,1,1,10,0,10,1,2025,7
Michael Wilson,ARI,4,1,5,0,5,1,2025,7
Zay Jones,ARI,1,1,4,0,4,1,2025,7
Elijah Higgins,ARI,2,1,3,0,3,1,2025,7
Greg Dortch,ARI,1,1,-2,0,-2,1,2025,7
Spencer Rattler,NOR,0,0,0,0,0,1,2025,7
Alvin Kamara,NOR,2,2,12,0,7,1,2025,7
Kendre Miller,NOR,0,0,0,0,0,1,2025,7
Devin Neal,NOR,0,0,0,0,0,1,2025,7
Juwan Johnson,NOR,11,8,76,0,21,1,2025,7
Chris Olave,NOR,13,7,54,0,13,1,2025,7
Rashid Shaheed,NOR,9,6,33,0,17,1,2025,7
Brandin Cooks,NOR,4,3,26,0,12,1,2025,7
Devaughn Vele,NOR,2,1,13,0,13,1,2025,7
