Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Byron Murphy,MIN,0,7,5,71.4%,64.0,12.8,9.1,1.0,139.3,7.9,43.0,21.0,0,0,0,0.0,0,4,0,0.0%,1,2025,1713
Blake Cashman,MIN,0,3,3,100.0%,32.0,10.7,10.7,0.0,111.1,5.3,16.0,16.0,2,2,0,0.0,2,3,1,25.0%,1,2025,1713
Ivan Pace,MIN,0,4,2,50.0%,11.0,5.5,2.8,0.0,56.2,1.5,8.0,3.0,5,1,0,0.0,1,5,1,16.7%,1,2025,1713
Andrew Van Ginkel,MIN,0,4,2,50.0%,-2.0,-1.0,-0.5,0.0,56.2,2.8,-8.0,6.0,8,1,0,0.0,1,5,0,0.0%,1,2025,1713
Isaiah Rodgers,MIN,0,4,2,50.0%,4.0,2.0,1.0,0.0,56.2,3.5,0.0,4.0,0,0,0,0.0,0,5,0,0.0%,1,2025,1713
Jeff Okudah,MIN,0,2,2,100.0%,14.0,7.0,7.0,0.0,95.8,4.0,8.0,6.0,0,0,0,0.0,0,2,0,0.0%,1,2025,1713
Theo Jackson,MIN,0,3,2,66.7%,29.0,14.5,9.7,0.0,97.9,14.7,24.0,5.0,0,0,0,0.0,0,4,2,33.3%,1,2025,1713
Josh Metellus,MIN,0,4,2,50.0%,16.0,8.0,4.0,0.0,60.4,7.8,11.0,5.0,0,0,0,0.0,0,6,0,0.0%,1,2025,1713
Jay Ward,MIN,0,2,1,50.0%,31.0,31.0,15.5,0.0,95.8,31.5,31.0,0.0,0,0,0,0.0,0,3,0,0.0%,1,2025,1713
Jonathan Greenard,MIN,0,0,0,,,,,,,,,,8,1,2,0.0,3,2,0,0.0%,1,2025,1713
Javon Hargrave,MIN,0,0,0,,,,,,,,,,0,1,0,2.0,3,5,0,0.0%,1,2025,1713
Jonathan Allen,MIN,0,0,0,,,,,,,,,,0,2,0,0.0,2,3,1,25.0%,1,2025,1713
Dallas Turner,MIN,0,0,0,,,,,,,,,,2,1,0,0.0,1,3,0,0.0%,1,2025,1713
Eric Wilson,MIN,0,1,0,0.0%,,,0.0,,39.6,14.0,,,2,1,0,0.0,1,5,0,0.0%,1,2025,1713
Jalen Redmond,MIN,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,0,0.0%,1,2025,1713
Bo Richter,MIN,0,0,0,,,,,,,,,,1,0,0,0.0,0,0,0,,1,2025,1713
Tremaine Edmunds,CHI,0,4,4,100.0%,27.0,6.8,6.8,0.0,94.8,2.8,11.0,16.0,1,0,0,0.0,0,7,1,12.5%,1,2025,1713
Noah Sewell,CHI,0,4,4,100.0%,46.0,11.5,11.5,1.0,154.2,5.8,23.0,23.0,1,0,0,0.0,0,9,1,10.0%,1,2025,1713
Nahshon Wright,CHI,1,3,1,33.3%,28.0,28.0,9.3,0.0,29.2,16.7,19.0,9.0,0,0,0,0.0,0,4,0,0.0%,1,2025,1713
Jaquan Brisker,CHI,0,3,1,33.3%,5.0,5.0,1.7,0.0,42.4,1.7,-3.0,8.0,0,0,0,0.0,0,5,2,28.6%,1,2025,1713
Tyrique Stevenson,CHI,0,3,1,33.3%,17.0,17.0,5.7,0.0,53.5,11.0,17.0,0.0,0,0,0,0.0,0,3,0,0.0%,1,2025,1713
Kevin Byard,CHI,0,2,1,50.0%,20.0,20.0,10.0,1.0,125.0,4.0,8.0,12.0,1,0,0,0.0,0,5,1,16.7%,1,2025,1713
Montez Sweat,CHI,0,0,0,,,,,,,,,,0,2,0,0.0,2,2,0,0.0%,1,2025,1713
Dayo Odeyingbo,CHI,0,0,0,,,,,,,,,,0,0,1,1.0,2,2,0,0.0%,1,2025,1713
Tanoh Kpassagnon,CHI,0,0,0,,,,,,,,,,0,0,1,1.0,2,2,0,0.0%,1,2025,1713
Gervon Dexter,CHI,0,0,0,,,,,,,,,,0,0,0,1.0,1,3,0,0.0%,1,2025,1713
Nick McCloud,CHI,0,1,0,0.0%,,,0.0,,39.6,7.0,,,2,0,0,0.0,0,0,0,,1,2025,1713
