Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Cardinals,7.0,5.26,3.94,2.3,0.0,-1.36,0.91,-2.85,-1.21,1.92,-3.93,3.22,2.63,-2.26,2.26,1,2025,7
Saints,-7.0,1.36,-0.91,2.85,1.21,-5.26,-3.94,-2.3,0.0,-1.92,-3.22,3.93,2.26,-2.63,-2.26,1,2025,7
