Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,week,year,game_id
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,,,
J.J. McCarthy,MIN,13,20,143,2,1,3,9,28,98.5,1,2025,16
Jordan Mason,MIN,0,0,0,0,0,0,0,0,,1,2025,16
Aaron Jones,MIN,0,0,0,0,0,0,0,0,,1,2025,16
Justin Jefferson,MIN,0,0,0,0,0,0,0,0,,1,2025,16
Jalen Nailor,MIN,0,0,0,0,0,0,0,0,,1,2025,16
T.J. Hockenson,MIN,0,0,0,0,0,0,0,0,,1,2025,16
Josh Oliver,MIN,0,0,0,0,0,0,0,0,,1,2025,16
Adam Thielen,MIN,0,0,0,0,0,0,0,0,,1,2025,16
Caleb Williams,CHI,21,35,210,1,0,2,12,31,86.6,1,2025,16
D'Andre Swift,CHI,0,0,0,0,0,0,0,0,,1,2025,16
D.J. Moore,CHI,0,0,0,0,0,0,0,0,,1,2025,16
Olamide Zaccheaus,CHI,0,0,0,0,0,0,0,0,,1,2025,16
Rome Odunze,CHI,0,0,0,0,0,0,0,0,,1,2025,16
Cole Kmet,CHI,0,0,0,0,0,0,0,0,,1,2025,16
Colston Loveland,CHI,0,0,0,0,0,0,0,0,,1,2025,16
Kyle Monangai,CHI,0,0,0,0,0,0,0,0,,1,2025,16
Luther Burden,CHI,0,0,0,0,0,0,0,0,,1,2025,16
