#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,9:15,PIT 29,10,5:37,71,Touchdown,0,Steelers,1,2025,10
2,1,0:25,PIT 28,5,1:59,35,Field Goal,0,Steelers,1,2025,10
3,2,10:03,PIT 28,3,2:16,2,Punt,0,Steelers,1,2025,10
4,2,2:54,PIT 35,9,2:22,65,Touchdown,0,Steelers,1,2025,10
5,3,15:00,PIT 30,3,1:53,4,Punt,0,Steelers,1,2025,10
6,3,11:27,PIT 23,5,2:30,14,Punt,0,Steelers,1,2025,10
7,3,3:46,PIT 32,9,3:49,68,Touchdown,0,Steelers,1,2025,10
8,4,14:50,NYJ 22,2,0:43,22,Touchdown,0,Steelers,1,2025,10
9,4,7:01,PIT 37,3,1:40,-14,Punt,0,Steelers,1,2025,10
10,4,3:13,PIT 19,6,2:10,39,Field Goal,0,Steelers,1,2025,10
11,4,0:18,NYJ 37,1,0:18,-1,End of Game,0,Steelers,1,2025,10
