Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Jahmyr Gibbs,DET,10,10,31,0,1.0,0,0.0,31,3.1,0.0,1,10.0,0,0.0,0,79.6,1,2025,13
Sam LaPorta,DET,9,6,79,0,3.0,31,5.2,48,8.0,5.0,0,,0,0.0,0,94.2,1,2025,13
Jameson Williams,DET,5,4,23,0,2.0,16,4.0,7,1.8,5.2,0,,0,0.0,0,85.8,1,2025,13
Amon-Ra St. Brown,DET,6,4,45,0,4.0,40,10.0,5,1.3,8.8,0,,0,0.0,1,49.3,1,2025,13
David Montgomery,DET,4,4,18,0,1.0,4,1.0,14,3.5,1.0,0,,0,0.0,0,85.4,1,2025,13
Kalif Raymond,DET,3,2,16,0,1.0,0,0.0,16,8.0,7.7,0,,0,0.0,0,79.9,1,2025,13
Isaac TeSlaa,DET,1,1,13,1,1.0,13,13.0,0,0.0,13.0,0,,0,0.0,0,158.3,1,2025,13
Jayden Reed,GNB,5,3,45,1,2.0,31,10.3,14,4.7,14.0,0,,0,0.0,0,129.2,1,2025,13
Romeo Doubs,GNB,4,2,68,0,2.0,63,31.5,5,2.5,23.0,0,,0,0.0,0,95.8,1,2025,13
Dontayvion Wicks,GNB,2,2,30,0,2.0,27,13.5,3,1.5,13.5,0,,0,0.0,0,118.7,1,2025,13
Tucker Kraft,GNB,4,2,16,1,1.0,15,7.5,1,0.5,12.8,0,,0,0.0,0,100.0,1,2025,13
Matthew Golden,GNB,2,2,16,0,1.0,10,5.0,6,3.0,5.0,0,,0,0.0,0,100.0,1,2025,13
Luke Musgrave,GNB,1,1,4,0,,1,1.0,3,3.0,1.0,0,,0,0.0,0,83.3,1,2025,13
Josh Jacobs,GNB,1,1,4,0,0.0,1,1.0,3,3.0,1.0,0,,0,0.0,0,83.3,1,2025,13
John FitzPatrick,GNB,1,1,2,0,,2,2.0,0,0.0,2.0,0,,0,0.0,0,79.2,1,2025,13
Chris Brooks,GNB,1,1,2,0,,2,2.0,0,0.0,2.0,0,,0,0.0,0,79.2,1,2025,13
Savion Williams,GNB,1,1,1,0,,-3,-3.0,4,4.0,-3.0,0,,0,0.0,0,79.2,1,2025,13
