Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
CeeDee Lamb,DAL,13,7,110,0,6.0,66,9.4,44,6.3,14.0,0,,3,23.1,0,82.2,1,2025,1
Jake Ferguson,DAL,6,5,23,0,,15,3.0,8,1.6,5.8,0,,0,0.0,0,82.6,1,2025,1
George Pickens,DAL,4,3,30,0,2.0,29,9.7,1,0.3,13.0,0,,0,0.0,0,95.8,1,2025,1
KaVontae Turpin,DAL,2,2,18,0,1.0,7,3.5,11,5.5,3.5,0,,0,0.0,0,104.2,1,2025,1
Javonte Williams,DAL,3,2,10,0,0.0,4,2.0,6,3.0,1.0,0,,0,0.0,0,71.5,1,2025,1
Miles Sanders,DAL,1,1,-3,0,0.0,-5,-5.0,2,2.0,-5.0,0,,0,0.0,0,79.2,1,2025,1
Jalen Tolbert,DAL,2,1,0,0,,-3,-3.0,3,3.0,4.5,0,,0,0.0,0,56.2,1,2025,1
Luke Schoonmaker,DAL,1,0,0,0,,0,,0,,22.0,0,,0,0.0,0,39.6,1,2025,1
Brevyn Spann-Ford,DAL,1,0,0,0,,0,,0,,26.0,0,,0,0.0,0,39.6,1,2025,1
Dallas Goedert,PHI,7,7,44,0,2.0,34,4.9,10,1.4,4.9,0,,0,0.0,0,92.9,1,2025,1
Saquon Barkley,PHI,5,4,24,0,2.0,-3,-0.8,27,6.8,-1.0,1,4.0,1,20.0,0,86.7,1,2025,1
Jahan Dotson,PHI,3,3,59,0,1.0,48,16.0,11,3.7,16.0,0,,0,0.0,0,118.7,1,2025,1
DeVonta Smith,PHI,3,3,16,0,1.0,4,1.3,12,4.0,1.3,0,,0,0.0,0,88.9,1,2025,1
A.J. Brown,PHI,1,1,8,0,,8,8.0,0,0.0,8.0,0,,0,0.0,0,100.0,1,2025,1
Kylen Granson,PHI,1,1,1,0,,0,0.0,1,1.0,0.0,0,,0,0.0,0,79.2,1,2025,1
