Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Lamar Jackson,BAL,0,0,0,0,0,1,2025,15
Derrick Henry,BAL,1,1,13,0,13,1,2025,15
Zay Flowers,BAL,9,7,143,1,39,1,2025,15
Rasheen Ali,BAL,0,0,0,0,0,1,2025,15
DeAndre Hopkins,BAL,2,2,35,1,29,1,2025,15
Rashod Bateman,BAL,4,2,10,0,5,1,2025,15
Mark Andrews,BAL,1,1,5,0,5,1,2025,15
Justice Hill,BAL,2,1,3,0,3,1,2025,15
Josh Allen,BUF,0,0,0,0,0,1,2025,15
James Cook,BUF,5,5,58,0,51,1,2025,15
Ty Johnson,BUF,2,0,0,0,0,1,2025,15
Elijah Moore,BUF,1,1,3,0,3,1,2025,15
Ray Davis,BUF,1,1,-1,0,-1,1,2025,15
Keon Coleman,BUF,11,8,112,1,25,1,2025,15
Khalil Shakir,BUF,9,6,64,0,26,1,2025,15
Josh Palmer,BUF,9,5,61,0,32,1,2025,15
Dalton Kincaid,BUF,4,4,48,1,22,1,2025,15
Jackson Hawes,BUF,1,1,29,0,29,1,2025,15
Dawson Knox,BUF,2,2,20,0,12,1,2025,15
