Player,Pos,home_team,team,week,year,game_id
Justin Herbert,QB,1,Chargers,1,2025,2
Omarion Hampton,RB,1,Chargers,1,2025,2
Keenan Allen,WR,1,Chargers,1,2025,2
Ladd McConkey,WR,1,Chargers,1,2025,2
Quentin Johnston,WR,1,Chargers,1,2025,2
Tyler Conklin,TE,1,Chargers,1,2025,2
Joe Alt,T,1,Chargers,1,2025,2
Trey Pipkins,T,1,Chargers,1,2025,2
Mekhi Becton,G,1,Chargers,1,2025,2
Zion Johnson,G,1,Chargers,1,2025,2
Bradley Bozeman,C,1,Chargers,1,2025,2
Da'Shawn Hand,DL,1,Chargers,1,2025,2
Teair Tart,DL,1,Chargers,1,2025,2
Tuli Tuipulotu,OLB,1,Chargers,1,2025,2
Khalil Mack,OLB,1,Chargers,1,2025,2
Denzel Perryman,LB,1,Chargers,1,2025,2
Daiyan Henley,LB,1,Chargers,1,2025,2
Donte Jackson,CB,1,Chargers,1,2025,2
Tarheeb Still,CB,1,Chargers,1,2025,2
Elijah Molden,DB,1,Chargers,1,2025,2
Derwin James,S,1,Chargers,1,2025,2
Alohi Gilman,S,1,Chargers,1,2025,2
