Unnamed: 0_level_0,Unnamed: 1_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles,week,year,game_id
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF,,,
Alex Highsmith,PIT,0,0,0,0,0,1.0,8,5,3,1,3,0,0,0,0,1,2025,10
Chuck Clark,PIT,0,0,0,0,0,0.0,8,6,2,1,0,0,0,0,0,1,2025,10
Patrick Queen,PIT,0,0,0,0,0,0.0,8,5,3,0,1,0,0,0,0,1,2025,10
Juan Thornhill,PIT,0,0,0,0,0,0.0,8,4,4,0,0,1,0,0,0,1,2025,10
DeShon Elliott,PIT,0,0,0,0,0,0.0,6,5,1,0,0,0,0,0,0,1,2025,10
Darius Slay,PIT,0,0,0,0,0,0.0,5,5,0,0,0,0,0,0,0,1,2025,10
T.J. Watt,PIT,0,0,0,0,1,0.0,5,3,2,2,0,0,0,0,0,1,2025,10
Payton Wilson,PIT,0,0,0,0,0,0.0,5,3,2,1,1,0,0,0,0,1,2025,10
Cameron Heyward,PIT,0,0,0,0,1,0.0,3,3,0,1,0,0,0,0,0,1,2025,10
Jalen Ramsey,PIT,0,0,0,0,2,0.0,3,2,1,0,1,0,0,0,0,1,2025,10
Keeanu Benton,PIT,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,1,2025,10
Yahya Black,PIT,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0,1,2025,10
Brandin Echols,PIT,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,1,2025,10
Malik Harrison,PIT,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,1,2025,10
Carson Bruener,PIT,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,1,2025,10
Daniel Ekuale,PIT,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,1,2025,10
Kenneth Gainwell,PIT,0,0,0,0,0,0.0,1,1,0,0,0,1,0,0,1,1,2025,10
Miles Killebrew,PIT,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,1,2025,10
Joey Porter Jr.,PIT,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,1,2025,10
Jack Sawyer,PIT,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,1,2025,10
Ben Skowronek,PIT,0,0,0,0,0,0.0,1,1,0,0,0,1,0,0,0,1,2025,10
Will McDonald,NYJ,0,0,0,0,0,2.0,3,2,1,2,3,0,0,0,0,1,2025,10
Quincy Williams,NYJ,0,0,0,0,0,1.0,6,4,2,1,1,0,0,0,0,1,2025,10
Quinnen Williams,NYJ,0,0,0,0,0,1.0,5,4,1,2,3,0,0,0,1,1,2025,10
Tony Adams,NYJ,0,0,0,0,0,0.0,6,3,3,0,0,0,0,0,0,1,2025,10
Jamien Sherwood,NYJ,0,0,0,0,0,0.0,6,3,3,1,0,0,0,0,0,1,2025,10
Andre Cisco,NYJ,0,0,0,0,0,0.0,5,2,3,0,0,0,0,0,0,1,2025,10
Marcelino McCrary-Ball,NYJ,0,0,0,0,0,0.0,5,4,1,0,0,0,0,0,1,1,2025,10
Michael Carter II,NYJ,0,0,0,0,1,0.0,4,3,1,1,0,0,0,0,0,1,2025,10
Brandon Stephens,NYJ,0,0,0,0,1,0.0,4,3,1,0,0,0,0,0,0,1,2025,10
Jay Tufele,NYJ,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,1,2025,10
Jowon Briggs,NYJ,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0,1,2025,10
Sauce Gardner,NYJ,0,0,0,0,2,0.0,2,0,2,0,0,0,0,0,0,1,2025,10
Jermaine Johnson II,NYJ,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0,1,2025,10
Cam Jones,NYJ,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0,1,2025,10
Harrison Phillips,NYJ,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,1,2025,10
Qwan'tez Stiggers,NYJ,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0,1,2025,10
Isaiah Davis,NYJ,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,1,2025,10
Xavier Gipson,NYJ,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,1,2025,10
Francisco Mauigoa,NYJ,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,1,2025,10
Malachi Moore,NYJ,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,1,2025,10
