Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br,week,year,game_id
Chase Brown,CIN,21,43,1,3.0,18,0.9,25,1.2,2,10.5,1,2025,5
Joe Burrow,CIN,2,3,0,0.0,3,1.5,0,0.0,0,,1,2025,5
Dylan Sampson,CLE,12,29,0,2.0,20,1.7,9,0.8,2,6.0,1,2025,5
Jerome Ford,CLE,6,8,0,,6,1.0,2,0.3,1,6.0,1,2025,5
Raheim Sanders,CLE,3,3,1,2.0,2,0.7,1,0.3,0,,1,2025,5
Joe Flacco,CLE,2,6,0,1.0,6,3.0,0,0.0,0,,1,2025,5
Harold Fannin,CLE,1,3,0,0.0,1,1.0,2,2.0,1,1.0,1,2025,5
