#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,SEA 35,4,2:55,18,Punt,1,Seahawks,1,2025,12
2,1,3:43,SEA 31,10,5:05,69,Touchdown,1,Seahawks,1,2025,12
3,2,12:06,SEA 35,3,1:02,-1,Punt,1,Seahawks,1,2025,12
4,2,8:04,SEA 14,3,1:58,-1,Punt,1,Seahawks,1,2025,12
5,2,0:57,SEA 20,8,0:55,50,Field Goal,1,Seahawks,1,2025,12
6,3,12:06,SEA 29,3,1:31,7,Punt,1,Seahawks,1,2025,12
7,3,2:14,SEA 31,5,2:24,26,Fumble,1,Seahawks,1,2025,12
8,4,9:42,SEA 37,3,1:32,-6,Punt,1,Seahawks,1,2025,12
9,4,7:06,SEA 47,8,3:42,34,Field Goal,1,Seahawks,1,2025,12
10,4,1:34,SEA 35,5,0:58,52,Fumble,1,Seahawks,1,2025,12
