Player,Pos,home_team,team,week,year,game_id
Lamar Jackson,QB,0,Ravens,1,2025,15
Derrick Henry,RB,0,Ravens,1,2025,15
Rashod Bateman,WR,0,Ravens,1,2025,15
Zay Flowers,WR,0,Ravens,1,2025,15
Mark Andrews,TE,0,Ravens,1,2025,15
Charlie Kolar,TE,0,Ravens,1,2025,15
Andrew Vorhees,OL,0,Ravens,1,2025,15
Roger Rosengarten,T,0,Ravens,1,2025,15
Ronnie Stanley,T,0,Ravens,1,2025,15
Daniel Faalele,G,0,Ravens,1,2025,15
Tyler Linderbaum,C,0,Ravens,1,2025,15
Travis Jones,DL,0,Ravens,1,2025,15
Nnamdi Madubuike,DL,0,Ravens,1,2025,15
Tavius Robinson,OLB,0,Ravens,1,2025,15
Kyle Van Noy,OLB,0,Ravens,1,2025,15
Jay Higgins,LB,0,Ravens,1,2025,15
Trenton Simpson,LB,0,Ravens,1,2025,15
Roquan Smith,LB,0,Ravens,1,2025,15
Marlon Humphrey,CB,0,Ravens,1,2025,15
Chidobe Awuzie,CB,0,Ravens,1,2025,15
Kyle Hamilton,S,0,Ravens,1,2025,15
Malaki Starks,S,0,Ravens,1,2025,15
