Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Falcons,-3.0,9.79,11.86,-1.06,0.0,-7.74,-6.95,-0.79,0.0,-5.47,-5.42,3.67,-1.13,-2.93,0.34,1,2025,3
Buccaneers,3.0,7.74,6.95,0.79,0.0,-9.79,-11.86,1.06,0.0,5.47,-3.67,5.42,2.93,1.13,-0.34,1,2025,3
