Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Brock Purdy,SFO,26,35,277,15,41.7,260,7.4,156,6.0,4.5,121,4.7,0,0.0%,4,11.8%,1,6,6,7,14,35.9%,3,6.3,1,2025,12
Sam Darnold,SEA,16,23,150,6,25.0,197,8.6,103,6.4,4.5,47,2.9,0,0.0%,4,18.2%,1,4,3,2,6,24.0%,1,5.0,1,2025,12
