#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,7:32,CLE 33,16,9:50,67,Touchdown,1,Browns,1,2025,5
2,2,9:29,CLE 20,3,0:58,2,Punt,1,Browns,1,2025,5
3,2,4:18,CLE 22,11,3:55,51,Field Goal,1,Browns,1,2025,5
4,3,15:00,CLE 31,13,7:40,69,Touchdown,1,Browns,1,2025,5
5,3,5:37,CLE 25,2,0:44,-6,Interception,1,Browns,1,2025,5
6,3,2:48,CLE 25,7,3:35,36,Downs,1,Browns,1,2025,5
7,4,13:10,CLE 20,6,3:48,38,Punt,1,Browns,1,2025,5
8,4,6:56,CIN 42,10,4:34,24,Missed FG,1,Browns,1,2025,5
9,4,1:50,CLE 33,2,0:26,9,Interception,1,Browns,1,2025,5
10,4,0:19,CLE 1,3,0:19,28,End of Game,1,Browns,1,2025,5
