Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Panthers,-16.0,-9.69,-8.0,-1.01,-8.54,-8.42,-3.87,-5.88,1.48,0.76,-3.61,6.31,0.91,-3.46,0.61,1,2025,4
Jaguars,16.0,8.42,3.87,5.88,-1.48,9.69,8.0,1.01,8.54,-0.76,-6.31,3.61,3.46,-0.91,-0.61,1,2025,4
