Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Russell Wilson,NYG,0,0,0,0,0,1,2025,9
Tyrone Tracy Jr.,NYG,5,2,11,0,6,1,2025,9
Devin Singletary,NYG,0,0,0,0,0,1,2025,9
Malik Nabers,NYG,12,5,71,0,25,1,2025,9
Wan'Dale Robinson,NYG,8,6,55,0,20,1,2025,9
Daniel Bellinger,NYG,1,1,14,0,14,1,2025,9
Theo Johnson,NYG,3,1,5,0,5,1,2025,9
Darius Slayton,NYG,1,0,0,0,0,1,2025,9
Cam Skattebo,NYG,2,2,12,0,6,1,2025,9
Jayden Daniels,WAS,0,0,0,0,0,1,2025,9
Jacory Croskey-Merritt,WAS,1,0,0,0,0,1,2025,9
Austin Ekeler,WAS,3,3,31,0,15,1,2025,9
Jeremy McNichols,WAS,0,0,0,0,0,1,2025,9
Deebo Samuel,WAS,10,7,77,0,21,1,2025,9
Chris Moore,WAS,1,1,34,0,34,1,2025,9
Terry McLaurin,WAS,4,2,27,0,14,1,2025,9
Noah Brown,WAS,3,2,27,0,18,1,2025,9
Zach Ertz,WAS,5,3,26,1,11,1,2025,9
Jaylin Lane,WAS,2,1,11,0,11,1,2025,9
