Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
C.J. Stroud,HOU,0,0,0,0,0,1,2025,14
Nick Chubb,HOU,1,0,0,0,0,1,2025,14
Dare Ogunbowale,HOU,2,2,17,0,16,1,2025,14
Xavier Hutchinson,HOU,2,2,30,0,23,1,2025,14
Dameon Pierce,HOU,1,0,0,0,0,1,2025,14
Woody Marks,HOU,0,0,0,0,0,1,2025,14
Jayden Higgins,HOU,3,2,32,0,23,1,2025,14
Dalton Schultz,HOU,5,3,28,0,11,1,2025,14
Justin Watson,HOU,2,2,27,0,15,1,2025,14
Nico Collins,HOU,5,3,25,0,14,1,2025,14
Cade Stover,HOU,4,4,22,0,10,1,2025,14
Jaylin Noel,HOU,2,1,7,0,7,1,2025,14
Matthew Stafford,LAR,0,0,0,0,0,1,2025,14
Kyren Williams,LAR,2,1,3,0,3,1,2025,14
Jordan Whittington,LAR,0,0,0,0,0,1,2025,14
Blake Corum,LAR,1,1,14,0,14,1,2025,14
Puka Nacua,LAR,11,10,130,0,25,1,2025,14
Davante Adams,LAR,8,4,51,0,24,1,2025,14
Xavier Smith,LAR,1,1,36,0,36,1,2025,14
Davis Allen,LAR,2,1,13,1,13,1,2025,14
Tutu Atwell,LAR,1,1,4,0,4,1,2025,14
Colby Parkinson,LAR,2,2,-6,0,1,1,2025,14
