Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Cade Stover,HOU,4,4,22,0,1.0,9,2.3,13,3.3,2.3,0,,0,0.0,0,89.6,1,2025,14
Nico Collins,HOU,5,3,25,0,,15,5.0,10,3.3,5.8,0,,0,0.0,0,72.9,1,2025,14
Dalton Schultz,HOU,5,3,28,0,2.0,17,5.7,11,3.7,5.0,0,,0,0.0,0,75.4,1,2025,14
Justin Watson,HOU,2,2,27,0,1.0,14,7.0,13,6.5,7.0,0,,0,0.0,0,118.7,1,2025,14
Jayden Higgins,HOU,3,2,32,0,1.0,30,15.0,2,1.0,17.3,0,,0,0.0,1,62.5,1,2025,14
Xavier Hutchinson,HOU,2,2,30,0,1.0,29,14.5,1,0.5,14.5,0,,0,0.0,0,118.7,1,2025,14
Dare Ogunbowale,HOU,2,2,17,0,1.0,5,2.5,12,6.0,2.5,0,,0,0.0,0,102.1,1,2025,14
Jaylin Noel,HOU,2,1,7,0,,-4,-4.0,11,11.0,-5.0,0,,0,0.0,0,58.3,1,2025,14
Nick Chubb,HOU,1,0,0,0,0.0,0,,0,,5.0,0,,0,0.0,0,39.6,1,2025,14
Dameon Pierce,HOU,1,0,0,0,,0,,0,,-4.0,0,,1,100.0,0,39.6,1,2025,14
Puka Nacua,LAR,11,10,130,0,7.0,87,8.7,43,4.3,8.9,1,10.0,0,0.0,0,115.9,1,2025,14
Davante Adams,LAR,8,4,51,0,4.0,43,10.8,8,2.0,8.8,0,,1,12.5,0,70.3,1,2025,14
Colby Parkinson,LAR,2,2,-6,0,,0,0.0,-6,-3.0,0.0,0,,0,0.0,0,79.2,1,2025,14
Kyren Williams,LAR,2,1,3,0,0.0,-4,-4.0,7,7.0,-2.0,0,,0,0.0,0,56.2,1,2025,14
Xavier Smith,LAR,1,1,36,0,1.0,36,36.0,0,0.0,36.0,0,,0,0.0,0,118.7,1,2025,14
Blake Corum,LAR,1,1,14,0,,-2,-2.0,16,16.0,-2.0,0,,0,0.0,0,118.7,1,2025,14
Tutu Atwell,LAR,1,1,4,0,,4,4.0,0,0.0,4.0,0,,0,0.0,0,83.3,1,2025,14
Davis Allen,LAR,2,1,13,1,1.0,13,13.0,0,0.0,17.5,0,,1,50.0,0,110.4,1,2025,14
