Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Jalen Hurts,PHI,0,0,0,0,0,14.0,2023,206
Braden Mann,PHI,0,0,0,0,0,14.0,2023,206
D'Andre Swift,PHI,0,0,0,0,0,14.0,2023,206
Kenneth Gainwell,PHI,0,0,0,0,0,14.0,2023,206
Boston Scott,PHI,0,0,0,0,0,14.0,2023,206
A.J. Brown,PHI,13,9,94,0,24,14.0,2023,206
DeVonta Smith,PHI,10,5,73,0,30,14.0,2023,206
Dallas Goedert,PHI,4,4,30,0,15,14.0,2023,206
Olamide Zaccheaus,PHI,1,1,28,0,28,14.0,2023,206
Dak Prescott,DAL,0,0,0,0,0,14.0,2023,206
Tony Pollard,DAL,8,7,37,0,8,14.0,2023,206
Rico Dowdle,DAL,1,1,6,0,6,14.0,2023,206
KaVontae Turpin,DAL,1,0,0,0,0,14.0,2023,206
Jake Ferguson,DAL,8,5,72,0,32,14.0,2023,206
CeeDee Lamb,DAL,10,6,71,1,26,14.0,2023,206
Michael Gallup,DAL,5,3,48,1,39,14.0,2023,206
Brandin Cooks,DAL,5,2,37,0,30,14.0,2023,206
Jalen Tolbert,DAL,1,0,0,0,0,14.0,2023,206
