Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,week,year,game_id
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,,,
Bryce Young,CAR,13,36,137,0,0,4,38,32,48.0,14.0,2023,196
Chuba Hubbard,CAR,0,0,0,0,0,0,0,0,,14.0,2023,196
Miles Sanders,CAR,0,0,0,0,0,0,0,0,,14.0,2023,196
Ihmir Smith-Marsette,CAR,0,0,0,0,0,0,0,0,,14.0,2023,196
Raheem Blackshear,CAR,0,0,0,0,0,0,0,0,,14.0,2023,196
Adam Thielen,CAR,0,0,0,0,0,0,0,0,,14.0,2023,196
DJ Chark,CAR,0,0,0,0,0,0,0,0,,14.0,2023,196
Jonathan Mingo,CAR,0,0,0,0,0,0,0,0,,14.0,2023,196
Tommy Tremble,CAR,0,0,0,0,0,0,0,0,,14.0,2023,196
Stephen Sullivan,CAR,0,0,0,0,0,0,0,0,,14.0,2023,196
Johnny Hekker,CAR,0,0,0,0,0,0,0,0,,14.0,2023,196
Derek Carr,NOR,18,26,119,2,1,1,9,44,88.5,14.0,2023,196
Alvin Kamara,NOR,0,0,0,0,0,0,0,0,,14.0,2023,196
Jamaal Williams,NOR,0,0,0,0,0,0,0,0,,14.0,2023,196
A.T. Perry,NOR,0,0,0,0,0,0,0,0,,14.0,2023,196
Chris Olave,NOR,0,0,0,0,0,0,0,0,,14.0,2023,196
Lynn Bowden Jr.,NOR,0,0,0,0,0,0,0,0,,14.0,2023,196
Jimmy Graham,NOR,0,0,0,0,0,0,0,0,,14.0,2023,196
Juwan Johnson,NOR,0,0,0,0,0,0,0,0,,14.0,2023,196
Foster Moreau,NOR,0,0,0,0,0,0,0,0,,14.0,2023,196
Jameis Winston,NOR,0,0,0,0,0,0,0,0,,14.0,2023,196
