Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Will Fries,G,64,100%,0,0%,2,7%,0,Colts,14.0,2023,198
Blake Freeland,T,64,100%,0,0%,0,0%,0,Colts,14.0,2023,198
Bernhard Raimann,T,61,95%,0,0%,2,7%,0,Colts,14.0,2023,198
Quenton Nelson,G,61,95%,0,0%,0,0%,0,Colts,14.0,2023,198
Gardner Minshew II,QB,61,95%,0,0%,0,0%,0,Colts,14.0,2023,198
Ryan Kelly,C,61,95%,0,0%,0,0%,0,Colts,14.0,2023,198
Alec Pierce,WR,58,91%,0,0%,0,0%,0,Colts,14.0,2023,198
Michael Pittman Jr.,WR,55,86%,0,0%,0,0%,0,Colts,14.0,2023,198
Zack Moss,RB,54,84%,0,0%,0,0%,0,Colts,14.0,2023,198
Josh Downs,WR,50,78%,0,0%,0,0%,0,Colts,14.0,2023,198
Kylen Granson,TE,24,38%,0,0%,11,41%,0,Colts,14.0,2023,198
Will Mallory,TE,20,31%,0,0%,0,0%,0,Colts,14.0,2023,198
Mo Alie-Cox,TE,18,28%,0,0%,4,15%,0,Colts,14.0,2023,198
Andrew Ogletree,TE,17,27%,0,0%,6,22%,0,Colts,14.0,2023,198
Isaiah McKenzie,WR,8,13%,0,0%,11,41%,0,Colts,14.0,2023,198
Tyler Goodson,RB,6,9%,0,0%,0,0%,0,Colts,14.0,2023,198
D.J. Montgomery,WR,5,8%,0,0%,10,37%,0,Colts,14.0,2023,198
Josh Sills,G,4,6%,0,0%,2,7%,0,Colts,14.0,2023,198
Wesley French,C,3,5%,0,0%,2,7%,0,Colts,14.0,2023,198
Sam Ehlinger,QB,3,5%,0,0%,0,0%,0,Colts,14.0,2023,198
Trey Sermon,RB,3,5%,0,0%,0,0%,0,Colts,14.0,2023,198
Arlington Hambright,G,3,5%,0,0%,0,0%,0,Colts,14.0,2023,198
Zaire Franklin,LB,1,2%,60,100%,8,30%,0,Colts,14.0,2023,198
Julian Blackmon,FS,0,0%,60,100%,10,37%,0,Colts,14.0,2023,198
Kenny Moore,CB,0,0%,60,100%,7,26%,0,Colts,14.0,2023,198
Jaylon Jones,CB,0,0%,60,100%,1,4%,0,Colts,14.0,2023,198
Ronnie Harrison,LB,0,0%,58,97%,3,11%,0,Colts,14.0,2023,198
Darrell Baker,CB,0,0%,54,90%,4,15%,0,Colts,14.0,2023,198
DeForest Buckner,DT,0,0%,51,85%,1,4%,0,Colts,14.0,2023,198
Kwity Paye,DE,0,0%,40,67%,1,4%,0,Colts,14.0,2023,198
Grover Stewart,DT,0,0%,39,65%,10,37%,0,Colts,14.0,2023,198
Samson Ebukam,DE,0,0%,38,63%,0,0%,0,Colts,14.0,2023,198
Dayo Odeyingbo,DE,0,0%,36,60%,8,30%,0,Colts,14.0,2023,198
Rodney Thomas II,FS,0,0%,33,55%,8,30%,0,Colts,14.0,2023,198
Nick Cross,SS,0,0%,29,48%,18,67%,0,Colts,14.0,2023,198
Tyquan Lewis,DE,0,0%,17,28%,7,26%,0,Colts,14.0,2023,198
Taven Bryan,DT,0,0%,10,17%,9,33%,0,Colts,14.0,2023,198
Cameron McGrone,LB,0,0%,5,8%,12,44%,0,Colts,14.0,2023,198
Jacob Martin,DE,0,0%,5,8%,10,37%,0,Colts,14.0,2023,198
Adetomiwa Adebawore,DT,0,0%,5,8%,6,22%,0,Colts,14.0,2023,198
Grant Stuard,LB,0,0%,0,0%,25,93%,0,Colts,14.0,2023,198
Tony Brown,CB,0,0%,0,0%,24,89%,0,Colts,14.0,2023,198
Segun Olubi,LB,0,0%,0,0%,24,89%,0,Colts,14.0,2023,198
Trevor Denbow,FS,0,0%,0,0%,17,63%,0,Colts,14.0,2023,198
Ameer Speed,SS,0,0%,0,0%,17,63%,0,Colts,14.0,2023,198
Luke Rhodes,LS,0,0%,0,0%,6,22%,0,Colts,14.0,2023,198
Rigoberto Sanchez,P,0,0%,0,0%,6,22%,0,Colts,14.0,2023,198
Matt Gay,K,0,0%,0,0%,5,19%,0,Colts,14.0,2023,198
