Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Bailey Zappe,NWE,3,13,0,11,14.0,2023,194
Ezekiel Elliott,NWE,22,68,0,12,14.0,2023,194
JuJu Smith-Schuster,NWE,0,0,0,0,14.0,2023,194
Hunter Henry,NWE,0,0,0,0,14.0,2023,194
Tyquan Thornton,NWE,0,0,0,0,14.0,2023,194
Ty Montgomery,NWE,0,0,0,0,14.0,2023,194
Pharaoh Brown,NWE,0,0,0,0,14.0,2023,194
Jalen Reagor,NWE,0,0,0,0,14.0,2023,194
Mitchell Trubisky,PIT,8,30,1,15,14.0,2023,194
Connor Heyward,PIT,0,0,0,0,14.0,2023,194
Najee Harris,PIT,12,29,0,7,14.0,2023,194
Calvin Austin III,PIT,1,12,0,12,14.0,2023,194
Jaylen Warren,PIT,7,11,0,7,14.0,2023,194
Diontae Johnson,PIT,0,0,0,0,14.0,2023,194
Allen Robinson,PIT,0,0,0,0,14.0,2023,194
George Pickens,PIT,0,0,0,0,14.0,2023,194
Pat Freiermuth,PIT,0,0,0,0,14.0,2023,194
Darnell Washington,PIT,0,0,0,0,14.0,2023,194
