Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Josh Allen,BUF,0,0,0,0,0,14.0,2023,204
James Cook,BUF,5,5,83,1,27,14.0,2023,204
Ty Johnson,BUF,2,2,2,0,3,14.0,2023,204
Latavius Murray,BUF,1,1,21,0,21,14.0,2023,204
Dawson Knox,BUF,3,3,36,0,13,14.0,2023,204
Deonte Harty,BUF,1,1,25,0,25,14.0,2023,204
Stefon Diggs,BUF,11,4,24,0,9,14.0,2023,204
Dalton Kincaid,BUF,8,5,21,0,8,14.0,2023,204
Khalil Shakir,BUF,1,1,12,0,12,14.0,2023,204
Trent Sherfield,BUF,2,1,9,0,9,14.0,2023,204
Gabriel Davis,BUF,2,0,0,0,0,14.0,2023,204
Patrick Mahomes,KAN,0,0,0,0,0,14.0,2023,204
Clyde Edwards-Helaire,KAN,4,2,29,0,20,14.0,2023,204
Jerick McKinnon,KAN,3,3,18,0,8,14.0,2023,204
Kadarius Toney,KAN,4,3,25,0,9,14.0,2023,204
Travis Kelce,KAN,10,6,83,0,23,14.0,2023,204
Rashee Rice,KAN,10,7,72,1,19,14.0,2023,204
Marquez Valdes-Scantling,KAN,4,2,22,0,15,14.0,2023,204
Justin Watson,KAN,1,1,18,0,18,14.0,2023,204
Richie James,KAN,2,1,4,0,4,14.0,2023,204
Skyy Moore,KAN,1,0,0,0,0,14.0,2023,204
