Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Greg Van Roten,G,58,100%,0,0%,4,15%,1,Raiders,12.0,2023,177
Dylan Parham,G,58,100%,0,0%,4,15%,1,Raiders,12.0,2023,177
Jermaine Eluemunor,T,58,100%,0,0%,4,15%,1,Raiders,12.0,2023,177
Davante Adams,WR,58,100%,0,0%,0,0%,1,Raiders,12.0,2023,177
Aidan O'Connell,QB,58,100%,0,0%,0,0%,1,Raiders,12.0,2023,177
Andre James,C,58,100%,0,0%,0,0%,1,Raiders,12.0,2023,177
Kolton Miller,T,53,91%,0,0%,3,12%,1,Raiders,12.0,2023,177
Jakobi Meyers,WR,53,91%,0,0%,0,0%,1,Raiders,12.0,2023,177
Michael Mayer,TE,49,84%,0,0%,4,15%,1,Raiders,12.0,2023,177
Josh Jacobs,RB,44,76%,0,0%,0,0%,1,Raiders,12.0,2023,177
Hunter Renfrow,WR,28,48%,0,0%,0,0%,1,Raiders,12.0,2023,177
Austin Hooper,TE,24,41%,0,0%,0,0%,1,Raiders,12.0,2023,177
Tre Tucker,WR,13,22%,0,0%,4,15%,1,Raiders,12.0,2023,177
Ameer Abdullah,RB,12,21%,0,0%,13,50%,1,Raiders,12.0,2023,177
DeAndre Carter,WR,7,12%,0,0%,10,38%,1,Raiders,12.0,2023,177
Justin Herron,T,5,9%,0,0%,1,4%,1,Raiders,12.0,2023,177
Zamir White,RB,2,3%,0,0%,17,65%,1,Raiders,12.0,2023,177
Nate Hobbs,CB,0,0%,60,100%,0,0%,1,Raiders,12.0,2023,177
Robert Spillane,LB,0,0%,60,100%,0,0%,1,Raiders,12.0,2023,177
Tre'von Moehrig,FS,0,0%,60,100%,0,0%,1,Raiders,12.0,2023,177
Amik Robertson,CB,0,0%,50,83%,5,19%,1,Raiders,12.0,2023,177
Marcus Epps,SS,0,0%,50,83%,0,0%,1,Raiders,12.0,2023,177
Maxx Crosby,DE,0,0%,49,82%,0,0%,1,Raiders,12.0,2023,177
Divine Deablo,LB,0,0%,48,80%,0,0%,1,Raiders,12.0,2023,177
Jack Jones,CB,0,0%,40,67%,4,15%,1,Raiders,12.0,2023,177
Bilal Nichols,DT,0,0%,37,62%,5,19%,1,Raiders,12.0,2023,177
John Jenkins,DT,0,0%,35,58%,5,19%,1,Raiders,12.0,2023,177
Jerry Tillery,DT,0,0%,29,48%,5,19%,1,Raiders,12.0,2023,177
Tyree Wilson,DE,0,0%,28,47%,5,19%,1,Raiders,12.0,2023,177
Adam Butler,DT,0,0%,28,47%,4,15%,1,Raiders,12.0,2023,177
Malcolm Koonce,DE,0,0%,26,43%,7,27%,1,Raiders,12.0,2023,177
Marcus Peters,CB,0,0%,20,33%,0,0%,1,Raiders,12.0,2023,177
Malik Reed,LB,0,0%,16,27%,11,42%,1,Raiders,12.0,2023,177
Luke Masterson,LB,0,0%,10,17%,22,85%,1,Raiders,12.0,2023,177
Isaiah Pola-Mao,FS,0,0%,10,17%,17,65%,1,Raiders,12.0,2023,177
Janarius Robinson,DE,0,0%,3,5%,1,4%,1,Raiders,12.0,2023,177
Tyler Hall,CB,0,0%,1,2%,4,15%,1,Raiders,12.0,2023,177
Brandon Bolden,RB,0,0%,0,0%,22,85%,1,Raiders,12.0,2023,177
Curtis Bolton,LB,0,0%,0,0%,22,85%,1,Raiders,12.0,2023,177
Christopher Smith,SS,0,0%,0,0%,19,73%,1,Raiders,12.0,2023,177
Jesper Horsted,TE,0,0%,0,0%,17,65%,1,Raiders,12.0,2023,177
DJ Turner,WR,0,0%,0,0%,17,65%,1,Raiders,12.0,2023,177
Daniel Carlson,K,0,0%,0,0%,8,31%,1,Raiders,12.0,2023,177
Jacob Bobenmoyer,LS,0,0%,0,0%,7,27%,1,Raiders,12.0,2023,177
AJ Cole III,P,0,0%,0,0%,7,27%,1,Raiders,12.0,2023,177
Jordan Meredith,G,0,0%,0,0%,4,15%,1,Raiders,12.0,2023,177
Thayer Munford,T,0,0%,0,0%,4,15%,1,Raiders,12.0,2023,177
