Unnamed: 0_level_0,Unnamed: 1_level_0,Fumbles,Fumbles,week,year,game_id
Player,Tm,Fmb,FL,,,
Mac Jones,NWE,1,0,12.0,2023,174
Bailey Zappe,NWE,0,0,12.0,2023,174
Rhamondre Stevenson,NWE,0,0,12.0,2023,174
Ezekiel Elliott,NWE,0,0,12.0,2023,174
Tyquan Thornton,NWE,0,0,12.0,2023,174
Demario Douglas,NWE,2,0,12.0,2023,174
DeVante Parker,NWE,0,0,12.0,2023,174
JuJu Smith-Schuster,NWE,0,0,12.0,2023,174
Kayshon Boutte,NWE,0,0,12.0,2023,174
Mike Gesicki,NWE,0,0,12.0,2023,174
Ty Montgomery,NWE,0,0,12.0,2023,174
Tommy DeVito,NYG,2,1,12.0,2023,174
Saquon Barkley,NYG,0,0,12.0,2023,174
Matt Breida,NYG,0,0,12.0,2023,174
Jalin Hyatt,NYG,0,0,12.0,2023,174
Wan'Dale Robinson,NYG,0,0,12.0,2023,174
Darius Slayton,NYG,0,0,12.0,2023,174
Isaiah Hodgins,NYG,0,0,12.0,2023,174
Daniel Bellinger,NYG,0,0,12.0,2023,174
Sterling Shepard,NYG,0,0,12.0,2023,174
Parris Campbell,NYG,0,0,12.0,2023,174
