Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Penei Sewell,T,84,100%,0,0%,1,4%,1,Lions,12.0,2023,165
Graham Glasgow,G,84,100%,0,0%,1,4%,1,Lions,12.0,2023,165
Taylor Decker,T,84,100%,0,0%,0,0%,1,Lions,12.0,2023,165
Jared Goff,QB,84,100%,0,0%,0,0%,1,Lions,12.0,2023,165
Frank Ragnow,C,83,99%,0,0%,0,0%,1,Lions,12.0,2023,165
Amon-Ra St. Brown,WR,77,92%,0,0%,0,0%,1,Lions,12.0,2023,165
Sam LaPorta,TE,73,87%,0,0%,0,0%,1,Lions,12.0,2023,165
Jahmyr Gibbs,RB,60,71%,0,0%,0,0%,1,Lions,12.0,2023,165
Josh Reynolds,WR,54,64%,0,0%,0,0%,1,Lions,12.0,2023,165
Kayode Awosika,T,53,63%,0,0%,1,4%,1,Lions,12.0,2023,165
Jameson Williams,WR,53,63%,0,0%,0,0%,1,Lions,12.0,2023,165
Colby Sorsdal,G,32,38%,0,0%,1,4%,1,Lions,12.0,2023,165
Brock Wright,TE,28,33%,0,0%,10,43%,1,Lions,12.0,2023,165
Kalif Raymond,WR,24,29%,0,0%,5,22%,1,Lions,12.0,2023,165
David Montgomery,RB,23,27%,0,0%,0,0%,1,Lions,12.0,2023,165
Dan Skipper,T,9,11%,0,0%,1,4%,1,Lions,12.0,2023,165
Donovan Peoples-Jones,WR,8,10%,0,0%,0,0%,1,Lions,12.0,2023,165
Malcolm Rodriguez,LB,6,7%,2,4%,16,70%,1,Lions,12.0,2023,165
James Mitchell,TE,4,5%,0,0%,7,30%,1,Lions,12.0,2023,165
Craig Reynolds,RB,1,1%,0,0%,13,57%,1,Lions,12.0,2023,165
Brian Branch,SS,0,0%,56,100%,5,22%,1,Lions,12.0,2023,165
Kerby Joseph,FS,0,0%,56,100%,5,22%,1,Lions,12.0,2023,165
Cameron Sutton,CB,0,0%,56,100%,1,4%,1,Lions,12.0,2023,165
Jerry Jacobs,CB,0,0%,56,100%,1,4%,1,Lions,12.0,2023,165
Alex Anzalone,LB,0,0%,54,96%,1,4%,1,Lions,12.0,2023,165
Aidan Hutchinson,DE,0,0%,53,95%,1,4%,1,Lions,12.0,2023,165
Alim McNeill,DT,0,0%,45,80%,6,26%,1,Lions,12.0,2023,165
Tracy Walker,FS,0,0%,42,75%,5,22%,1,Lions,12.0,2023,165
Derrick Barnes,LB,0,0%,40,71%,8,35%,1,Lions,12.0,2023,165
Jack Campbell,LB,0,0%,31,55%,9,39%,1,Lions,12.0,2023,165
Josh Paschal,DE,0,0%,29,52%,1,4%,1,Lions,12.0,2023,165
John Cominsky,DE,0,0%,23,41%,5,22%,1,Lions,12.0,2023,165
Benito Jones,DT,0,0%,22,39%,6,26%,1,Lions,12.0,2023,165
Quinton Bohanna,DT,0,0%,22,39%,0,0%,1,Lions,12.0,2023,165
Charles Harris,DE,0,0%,13,23%,9,39%,1,Lions,12.0,2023,165
Romeo Okwara,DE,0,0%,8,14%,8,35%,1,Lions,12.0,2023,165
Levi Onwuzurike,DE,0,0%,7,13%,0,0%,1,Lions,12.0,2023,165
Jalen Reeves-Maybin,LB,0,0%,1,2%,21,91%,1,Lions,12.0,2023,165
Anthony Pittman,LB,0,0%,0,0%,21,91%,1,Lions,12.0,2023,165
Chase Lucas,CB,0,0%,0,0%,21,91%,1,Lions,12.0,2023,165
Khalil Dorsey,CB,0,0%,0,0%,20,87%,1,Lions,12.0,2023,165
Will Harris,SS,0,0%,0,0%,16,70%,1,Lions,12.0,2023,165
Ifeatu Melifonwu,CB,0,0%,0,0%,14,61%,1,Lions,12.0,2023,165
Jack Fox,P,0,0%,0,0%,7,30%,1,Lions,12.0,2023,165
Jake McQuaide,LS,0,0%,0,0%,4,17%,1,Lions,12.0,2023,165
Riley Patterson,K,0,0%,0,0%,2,9%,1,Lions,12.0,2023,165
