Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Kenny Pickett,PIT,0,0,0,0,0,12.0,2023,171
Najee Harris,PIT,0,0,0,0,0,12.0,2023,171
Jaylen Warren,PIT,3,3,13,0,15,12.0,2023,171
Pat Freiermuth,PIT,11,9,120,0,29,12.0,2023,171
George Pickens,PIT,5,3,58,0,43,12.0,2023,171
Diontae Johnson,PIT,8,4,50,0,39,12.0,2023,171
Connor Heyward,PIT,2,2,11,0,10,12.0,2023,171
Allen Robinson,PIT,1,1,11,0,11,12.0,2023,171
Darnell Washington,PIT,1,1,10,0,10,12.0,2023,171
Calvin Austin III,PIT,1,1,5,0,5,12.0,2023,171
Jake Browning,CIN,0,0,0,0,0,12.0,2023,171
Joe Mixon,CIN,2,2,44,0,39,12.0,2023,171
Ja'Marr Chase,CIN,6,4,81,0,31,12.0,2023,171
Trenton Irwin,CIN,1,1,25,0,25,12.0,2023,171
Tyler Boyd,CIN,5,3,23,0,10,12.0,2023,171
Tanner Hudson,CIN,5,4,18,0,6,12.0,2023,171
Andrei Iosivas,CIN,2,1,16,0,16,12.0,2023,171
Drew Sample,CIN,1,1,11,1,11,12.0,2023,171
Irv Smith Jr.,CIN,2,2,8,0,6,12.0,2023,171
Mitchell Wilcox,CIN,1,1,1,0,1,12.0,2023,171
