Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Lamar Jackson,BAL,0,0,0,0,0,12.0,2023,179
Keaton Mitchell,BAL,2,2,25,0,14,12.0,2023,179
Zay Flowers,BAL,8,5,25,1,18,12.0,2023,179
Justice Hill,BAL,1,0,0,0,0,12.0,2023,179
Gus Edwards,BAL,1,1,11,0,11,12.0,2023,179
Isaiah Likely,BAL,6,4,40,0,18,12.0,2023,179
Odell Beckham Jr.,BAL,5,3,34,0,14,12.0,2023,179
Nelson Agholor,BAL,2,1,21,0,21,12.0,2023,179
Rashod Bateman,BAL,5,2,21,0,12,12.0,2023,179
Devin Duvernay,BAL,0,0,0,0,0,12.0,2023,179
Justin Herbert,LAC,0,0,0,0,0,12.0,2023,179
Austin Ekeler,LAC,6,5,32,0,8,12.0,2023,179
Joshua Kelley,LAC,2,2,6,0,6,12.0,2023,179
Keenan Allen,LAC,16,14,106,0,21,12.0,2023,179
Gerald Everett,LAC,4,4,43,1,31,12.0,2023,179
Alex Erickson,LAC,3,1,17,0,17,12.0,2023,179
Quentin Johnston,LAC,3,1,7,0,7,12.0,2023,179
Jalen Guyton,LAC,5,1,4,0,4,12.0,2023,179
Stone Smartt,LAC,1,0,0,0,0,12.0,2023,179
Derius Davis,LAC,1,1,2,0,2,12.0,2023,179
