Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Jonah Williams,T,43,100%,0,0%,2,8%,1,Bengals,12.0,2023,171
Cordell Volson,G,43,100%,0,0%,2,8%,1,Bengals,12.0,2023,171
Ted Karras,C,43,100%,0,0%,2,8%,1,Bengals,12.0,2023,171
Orlando Brown Jr.,T,43,100%,0,0%,2,8%,1,Bengals,12.0,2023,171
Jake Browning,QB,43,100%,0,0%,0,0%,1,Bengals,12.0,2023,171
Alex Cappa,G,43,100%,0,0%,0,0%,1,Bengals,12.0,2023,171
Ja'Marr Chase,WR,38,88%,0,0%,0,0%,1,Bengals,12.0,2023,171
Trenton Irwin,WR,31,72%,0,0%,0,0%,1,Bengals,12.0,2023,171
Joe Mixon,RB,28,65%,0,0%,0,0%,1,Bengals,12.0,2023,171
Tyler Boyd,WR,27,63%,0,0%,0,0%,1,Bengals,12.0,2023,171
Drew Sample,TE,19,44%,0,0%,13,54%,1,Bengals,12.0,2023,171
Irv Smith Jr.,TE,16,37%,0,0%,0,0%,1,Bengals,12.0,2023,171
Andrei Iosivas,WR,14,33%,0,0%,14,58%,1,Bengals,12.0,2023,171
Tanner Hudson,TE,13,30%,0,0%,0,0%,1,Bengals,12.0,2023,171
Mitchell Wilcox,TE,12,28%,0,0%,16,67%,1,Bengals,12.0,2023,171
Trayveon Williams,RB,8,19%,0,0%,17,71%,1,Bengals,12.0,2023,171
Cody Ford,G,5,12%,0,0%,2,8%,1,Bengals,12.0,2023,171
Charlie Jones,WR,4,9%,0,0%,4,17%,1,Bengals,12.0,2023,171
Daxton Hill,FS,0,0%,71,100%,4,17%,1,Bengals,12.0,2023,171
DJ Turner,CB,0,0%,71,100%,1,4%,1,Bengals,12.0,2023,171
Chidobe Awuzie,CB,0,0%,69,97%,3,13%,1,Bengals,12.0,2023,171
Logan Wilson,LB,0,0%,68,96%,4,17%,1,Bengals,12.0,2023,171
Germaine Pratt,LB,0,0%,60,85%,1,4%,1,Bengals,12.0,2023,171
Jordan Battle,SS,0,0%,59,83%,1,4%,1,Bengals,12.0,2023,171
Mike Hilton,CB,0,0%,57,80%,0,0%,1,Bengals,12.0,2023,171
Sam Hubbard,DE,0,0%,54,76%,1,4%,1,Bengals,12.0,2023,171
D.J. Reader,NT,0,0%,51,72%,4,17%,1,Bengals,12.0,2023,171
B.J. Hill,DT,0,0%,49,69%,5,21%,1,Bengals,12.0,2023,171
Trey Hendrickson,DE,0,0%,49,69%,1,4%,1,Bengals,12.0,2023,171
Zachary Carter,DT,0,0%,37,52%,5,21%,1,Bengals,12.0,2023,171
Myles Murphy,DE,0,0%,22,31%,7,29%,1,Bengals,12.0,2023,171
Cameron Sample,DE,0,0%,18,25%,12,50%,1,Bengals,12.0,2023,171
Nick Scott,SS,0,0%,14,20%,18,75%,1,Bengals,12.0,2023,171
Josh Tupou,NT,0,0%,14,20%,1,4%,1,Bengals,12.0,2023,171
Akeem Davis-Gaither,LB,0,0%,12,17%,21,88%,1,Bengals,12.0,2023,171
Jalen Davis,CB,0,0%,4,6%,11,46%,1,Bengals,12.0,2023,171
DJ Ivey,CB,0,0%,2,3%,13,54%,1,Bengals,12.0,2023,171
Markus Bailey,LB,0,0%,0,0%,18,75%,1,Bengals,12.0,2023,171
Joe Bachie,LB,0,0%,0,0%,17,71%,1,Bengals,12.0,2023,171
Chase Brown,RB,0,0%,0,0%,11,46%,1,Bengals,12.0,2023,171
Cal Adomitis,LS,0,0%,0,0%,8,33%,1,Bengals,12.0,2023,171
Devin Harper,LB,0,0%,0,0%,8,33%,1,Bengals,12.0,2023,171
Brad Robbins,P,0,0%,0,0%,8,33%,1,Bengals,12.0,2023,171
Evan McPherson,K,0,0%,0,0%,5,21%,1,Bengals,12.0,2023,171
Max Scharping,G,0,0%,0,0%,2,8%,1,Bengals,12.0,2023,171
