Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Bryce Young,CAR,3,23,0,11,12.0,2023,170
Chuba Hubbard,CAR,14,45,1,15,12.0,2023,170
Miles Sanders,CAR,15,28,0,15,12.0,2023,170
Jonathan Mingo,CAR,0,0,0,0,12.0,2023,170
DJ Chark,CAR,0,0,0,0,12.0,2023,170
Ihmir Smith-Marsette,CAR,0,0,0,0,12.0,2023,170
Stephen Sullivan,CAR,0,0,0,0,12.0,2023,170
Ian Thomas,CAR,0,0,0,0,12.0,2023,170
Laviska Shenault Jr.,CAR,0,0,0,0,12.0,2023,170
Tommy Tremble,CAR,0,0,0,0,12.0,2023,170
Adam Thielen,CAR,0,0,0,0,12.0,2023,170
Will Levis,TEN,3,-3,0,-1,12.0,2023,170
Derrick Henry,TEN,18,76,2,18,12.0,2023,170
Tyjae Spears,TEN,2,6,0,8,12.0,2023,170
Chris Moore,TEN,1,1,0,1,12.0,2023,170
DeAndre Hopkins,TEN,0,0,0,0,12.0,2023,170
Chigoziem Okonkwo,TEN,0,0,0,0,12.0,2023,170
Nick Westbrook-Ikhine,TEN,0,0,0,0,12.0,2023,170
Josh Whyle,TEN,0,0,0,0,12.0,2023,170
Kyle Philips,TEN,0,0,0,0,12.0,2023,170
