Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Tua Tagovailoa,MIA,2,1,0,1,12.0,2023,168
Raheem Mostert,MIA,20,94,2,34,12.0,2023,168
Jeff Wilson,MIA,11,56,0,14,12.0,2023,168
Darrynton Evans,MIA,2,16,0,13,12.0,2023,168
Tyreek Hill,MIA,1,2,0,2,12.0,2023,168
Jaylen Waddle,MIA,0,0,0,0,12.0,2023,168
Durham Smythe,MIA,0,0,0,0,12.0,2023,168
Braxton Berrios,MIA,0,0,0,0,12.0,2023,168
Mike White,MIA,1,-2,0,-2,12.0,2023,168
Tim Boyle,NYJ,2,2,0,2,12.0,2023,168
Breece Hall,NYJ,7,25,0,11,12.0,2023,168
Dalvin Cook,NYJ,1,2,0,2,12.0,2023,168
Garrett Wilson,NYJ,0,0,0,0,12.0,2023,168
Tyler Conklin,NYJ,0,0,0,0,12.0,2023,168
Jason Brownlee,NYJ,0,0,0,0,12.0,2023,168
Jeremy Ruckert,NYJ,0,0,0,0,12.0,2023,168
Xavier Gipson,NYJ,0,0,0,0,12.0,2023,168
Nick Bawden,NYJ,0,0,0,0,12.0,2023,168
