Unnamed: 0_level_0,Unnamed: 1_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles,week,year,game_id
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF,,,
Trenton Thompson,PIT,1,6,0,6,1,0.0,5,5,0,0,0,0,0,0,0,12.0,2023,171
T.J. Watt,PIT,0,0,0,0,0,2.0,5,5,0,1,2,0,0,0,1,12.0,2023,171
Cameron Heyward,PIT,0,0,0,0,0,1.0,4,3,1,1,1,0,0,0,0,12.0,2023,171
Nick Herbig,PIT,0,0,0,0,0,1.0,1,1,0,1,1,0,0,0,0,12.0,2023,171
Elandon Roberts,PIT,0,0,0,0,0,0.0,6,4,2,1,0,0,0,0,0,12.0,2023,171
Damontae Kazee,PIT,0,0,0,0,1,0.0,5,2,3,0,0,0,0,0,0,12.0,2023,171
Mykal Walker,PIT,0,0,0,0,0,0.0,5,4,1,0,0,0,0,0,0,12.0,2023,171
Keeanu Benton,PIT,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,12.0,2023,171
Patrick Peterson,PIT,0,0,0,0,1,0.0,2,1,1,0,0,0,0,0,0,12.0,2023,171
Joey Porter Jr.,PIT,0,0,0,0,1,0.0,2,1,1,0,0,0,0,0,0,12.0,2023,171
Tariq Carpenter,PIT,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,12.0,2023,171
Alex Highsmith,PIT,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,12.0,2023,171
Miles Killebrew,PIT,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,12.0,2023,171
Chandon Sullivan,PIT,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,12.0,2023,171
Larry Ogunjobi,PIT,0,0,0,0,1,0.0,0,0,0,0,1,0,0,0,0,12.0,2023,171
Levi Wallace,PIT,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,12.0,2023,171
Myles Murphy,CIN,0,0,0,0,0,1.0,3,1,2,1,1,0,0,0,0,12.0,2023,171
Trey Hendrickson,CIN,0,0,0,0,0,1.0,2,2,0,1,1,0,0,0,0,12.0,2023,171
Logan Wilson,CIN,0,0,0,0,0,0.0,10,6,4,0,0,0,0,0,0,12.0,2023,171
Jordan Battle,CIN,0,0,0,0,0,0.0,8,3,5,0,0,0,0,0,0,12.0,2023,171
Mike Hilton,CIN,0,0,0,0,0,0.0,8,8,0,2,1,0,0,0,0,12.0,2023,171
Daxton Hill,CIN,0,0,0,0,1,0.0,7,5,2,0,0,0,0,0,0,12.0,2023,171
Germaine Pratt,CIN,0,0,0,0,0,0.0,6,3,3,0,0,0,0,0,0,12.0,2023,171
DJ Turner,CIN,0,0,0,0,2,0.0,5,4,1,0,0,1,28,0,0,12.0,2023,171
Zachary Carter,CIN,0,0,0,0,0,0.0,4,0,4,0,0,0,0,0,1,12.0,2023,171
Sam Hubbard,CIN,0,0,0,0,0,0.0,4,2,2,1,0,0,0,0,0,12.0,2023,171
Chidobe Awuzie,CIN,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0,12.0,2023,171
Akeem Davis-Gaither,CIN,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,12.0,2023,171
D.J. Reader,CIN,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,12.0,2023,171
Nick Scott,CIN,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0,12.0,2023,171
B.J. Hill,CIN,0,0,0,0,0,0.0,2,0,2,0,1,0,0,0,0,12.0,2023,171
Josh Tupou,CIN,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0,12.0,2023,171
Markus Bailey,CIN,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,12.0,2023,171
Chase Brown,CIN,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,12.0,2023,171
Jalen Davis,CIN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,12.0,2023,171
Andrei Iosivas,CIN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,12.0,2023,171
DJ Ivey,CIN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,12.0,2023,171
Drew Sample,CIN,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,12.0,2023,171
Cameron Sample,CIN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,12.0,2023,171
Jonah Williams,CIN,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,12.0,2023,171
