Player,Tm,Def Interceptions Int,Def Interceptions Yds,Def Interceptions TD,Def Interceptions Lng,Def Interceptions PD,Sk,Tackles Comb,Tackles Solo,Tackles Ast,Tackles TFL,Tackles QBHits,Fumbles FR,Fumbles Yds,Fumbles TD,Fumbles FF,week,year,game_id
Riq Woolen,SEA,1,0,0,0,1,0.0,4,3,1,0,0,1,7,0,0,5.0,2022,74
Al Woods,SEA,0,0,0,0,0,1.0,5,3,2,1,1,0,0,0,0,5.0,2022,74
Cody Barton,SEA,0,0,0,0,0,0.0,12,7,5,0,0,0,0,0,0,5.0,2022,74
Jordyn Brooks,SEA,0,0,0,0,1,0.0,11,7,4,0,1,0,0,0,0,5.0,2022,74
Quandre Diggs,SEA,0,0,0,0,0,0.0,8,4,4,0,0,0,0,0,0,5.0,2022,74
Ryan Neal,SEA,0,0,0,0,1,0.0,7,2,5,0,0,0,0,0,0,5.0,2022,74
Bryan Mone,SEA,0,0,0,0,0,0.0,5,2,3,0,0,0,0,0,0,5.0,2022,74
Uchenna Nwosu,SEA,0,0,0,0,0,0.0,5,3,2,0,0,0,0,0,0,5.0,2022,74
Joey Blount,SEA,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0,5.0,2022,74
Poona Ford,SEA,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0,5.0,2022,74
Michael Jackson,SEA,0,0,0,0,1,0.0,3,3,0,0,0,0,0,0,0,5.0,2022,74
Coby Bryant,SEA,0,0,0,0,0,0.0,2,1,1,0,1,0,0,0,1,5.0,2022,74
DeeJay Dallas,SEA,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,1,5.0,2022,74
Shelby Harris,SEA,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,5.0,2022,74
Boye Mafe,SEA,0,0,0,0,0,0.0,2,2,0,0,1,0,0,0,0,5.0,2022,74
Darrell Taylor,SEA,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,5.0,2022,74
Myles Adams,SEA,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,5.0,2022,74
Nick Bellore,SEA,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,5.0,2022,74
Xavier Crawford,SEA,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,5.0,2022,74
Cullen Gillaspia,SEA,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,5.0,2022,74
Quinton Jefferson,SEA,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,5.0,2022,74
Josh Jones,SEA,0,0,0,0,0,0.0,1,1,0,0,1,0,0,0,0,5.0,2022,74
Cameron Jordan,NOR,0,0,0,0,0,2.0,3,3,0,3,2,0,0,0,0,5.0,2022,74
J.T. Gray,NOR,0,0,0,0,0,1.0,1,1,0,0,0,0,0,0,0,5.0,2022,74
Paulson Adebo,NOR,0,0,0,0,1,0.0,8,6,2,0,0,0,0,0,0,5.0,2022,74
Pete Werner,NOR,0,0,0,0,0,0.0,7,4,3,0,0,0,0,0,1,5.0,2022,74
Tyrann Mathieu,NOR,0,0,0,0,0,0.0,5,4,1,0,0,0,0,0,0,5.0,2022,74
Marcus Davenport,NOR,0,0,0,0,0,0.0,4,3,1,0,1,0,0,0,0,5.0,2022,74
Kaden Elliss,NOR,0,0,0,0,0,0.0,4,0,4,0,0,0,0,0,0,5.0,2022,74
Justin Evans,NOR,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0,5.0,2022,74
Demario Davis,NOR,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,5.0,2022,74
Carl Granderson,NOR,0,0,0,0,0,0.0,3,1,2,1,0,0,0,0,1,5.0,2022,74
Malcolm Roach,NOR,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0,5.0,2022,74
Andrew Dowell,NOR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,5.0,2022,74
Chris Olave,NOR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,1,5.0,2022,74
David Onyemata,NOR,0,0,0,0,0,0.0,1,1,0,0,1,1,0,0,0,5.0,2022,74
Bradley Roby,NOR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,5.0,2022,74
Tre'Quan Smith,NOR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,5.0,2022,74
Kentavius Street,NOR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,5.0,2022,74
Shy Tuttle,NOR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,5.0,2022,74
Dwayne Washington,NOR,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,5.0,2022,74
Taysom Hill,NOR,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,5.0,2022,74
Marshon Lattimore,NOR,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,5.0,2022,74
