Player,Pos,home_team,team,week,year,game_id
Carson Wentz,QB,1,Commanders,5.0,2022,75
Antonio Gibson,RB,1,Commanders,5.0,2022,75
Cam Sims,WR,1,Commanders,5.0,2022,75
Curtis Samuel,WR,1,Commanders,5.0,2022,75
Terry McLaurin,WR,1,Commanders,5.0,2022,75
John Bates,TE,1,Commanders,5.0,2022,75
Charles Leno Jr.,T,1,Commanders,5.0,2022,75
Cornelius Lucas,T,1,Commanders,5.0,2022,75
Saahdiq Charles,T,1,Commanders,5.0,2022,75
Andrew Norwell,G,1,Commanders,5.0,2022,75
Nick Martin,C,1,Commanders,5.0,2022,75
James Smith-Williams,DE,1,Commanders,5.0,2022,75
Montez Sweat,DE,1,Commanders,5.0,2022,75
Daron Payne,DT,1,Commanders,5.0,2022,75
Jonathan Allen,DT,1,Commanders,5.0,2022,75
Cole Holcomb,LB,1,Commanders,5.0,2022,75
Jamin Davis,LB,1,Commanders,5.0,2022,75
Kendall Fuller,CB,1,Commanders,5.0,2022,75
William Jackson III,CB,1,Commanders,5.0,2022,75
Benjamin St-Juste,CB,1,Commanders,5.0,2022,75
Bobby McCain,S,1,Commanders,5.0,2022,75
Kamren Curl,S,1,Commanders,5.0,2022,75
