Player,Tm,Passing Cmp,Passing Att,Passing Yds,Passing TD,Passing Int,Passing Sk,Passing Yds.1,Passing Lng,Passing Rate,week,year,game_id
Jalen Hurts,PHI,26,36,239,0,0,2,21,31,89.9,5.0,2022,77
Miles Sanders,PHI,0,0,0,0,0,0,0,0,,5.0,2022,77
Kenneth Gainwell,PHI,0,0,0,0,0,0,0,0,,5.0,2022,77
Dallas Goedert,PHI,0,0,0,0,0,0,0,0,,5.0,2022,77
DeVonta Smith,PHI,0,0,0,0,0,0,0,0,,5.0,2022,77
A.J. Brown,PHI,0,0,0,0,0,0,0,0,,5.0,2022,77
Quez Watkins,PHI,0,0,0,0,0,0,0,0,,5.0,2022,77
Kyler Murray,ARI,28,42,250,1,1,1,11,28,80.5,5.0,2022,77
James Conner,ARI,0,0,0,0,0,0,0,0,,5.0,2022,77
Eno Benjamin,ARI,0,0,0,0,0,0,0,0,,5.0,2022,77
Darrel Williams,ARI,0,0,0,0,0,0,0,0,,5.0,2022,77
Marquise Brown,ARI,0,0,0,0,0,0,0,0,,5.0,2022,77
Zach Ertz,ARI,0,0,0,0,0,0,0,0,,5.0,2022,77
A.J. Green,ARI,0,0,0,0,0,0,0,0,,5.0,2022,77
Rondale Moore,ARI,0,0,0,0,0,0,0,0,,5.0,2022,77
