Player,Tm,Passing Cmp,Passing Att,Passing Yds,Passing TD,Passing Int,Passing Sk,Passing Yds.1,Passing Lng,Passing Rate,week,year,game_id
Justin Herbert,LAC,22,34,228,1,0,1,1,38,93.7,5.0,2022,70
Austin Ekeler,LAC,0,0,0,0,0,0,0,0,,5.0,2022,70
Joshua Kelley,LAC,0,0,0,0,0,0,0,0,,5.0,2022,70
Zander Horvath,LAC,0,0,0,0,0,0,0,0,,5.0,2022,70
Mike Williams,LAC,0,0,0,0,0,0,0,0,,5.0,2022,70
Josh Palmer,LAC,0,0,0,0,0,0,0,0,,5.0,2022,70
DeAndre Carter,LAC,0,0,0,0,0,0,0,0,,5.0,2022,70
Gerald Everett,LAC,0,0,0,0,0,0,0,0,,5.0,2022,70
Donald Parham,LAC,0,0,0,0,0,0,0,0,,5.0,2022,70
Sony Michel,LAC,0,0,0,0,0,0,0,0,,5.0,2022,70
Tre' McKitty,LAC,0,0,0,0,0,0,0,0,,5.0,2022,70
Jacoby Brissett,CLE,21,34,230,1,1,0,0,38,79.3,5.0,2022,70
Nick Chubb,CLE,0,0,0,0,0,0,0,0,,5.0,2022,70
Kareem Hunt,CLE,0,0,0,0,0,0,0,0,,5.0,2022,70
David Njoku,CLE,0,0,0,0,0,0,0,0,,5.0,2022,70
Amari Cooper,CLE,0,0,0,0,0,0,0,0,,5.0,2022,70
Donovan Peoples-Jones,CLE,0,0,0,0,0,0,0,0,,5.0,2022,70
David Bell,CLE,0,0,0,0,0,0,0,0,,5.0,2022,70
Harrison Bryant,CLE,0,0,0,0,0,0,0,0,,5.0,2022,70
Anthony Schwartz,CLE,0,0,0,0,0,0,0,0,,5.0,2022,70
