Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
James Hurst,T,77,100%,0,0%,5,15%,1,Saints,5.0,2022,74
Cesar Ruiz,G,77,100%,0,0%,5,15%,1,Saints,5.0,2022,74
Ryan Ramczyk,T,77,100%,0,0%,5,15%,1,Saints,5.0,2022,74
Erik McCoy,C,77,100%,0,0%,0,0%,1,Saints,5.0,2022,74
Andrus Peat,G,75,97%,0,0%,5,15%,1,Saints,5.0,2022,74
Andy Dalton,QB,68,88%,0,0%,0,0%,1,Saints,5.0,2022,74
Marquez Callaway,WR,56,73%,0,0%,6,18%,1,Saints,5.0,2022,74
Alvin Kamara,RB,56,73%,0,0%,0,0%,1,Saints,5.0,2022,74
Tre'Quan Smith,WR,52,68%,0,0%,0,0%,1,Saints,5.0,2022,74
Adam Trautman,TE,50,65%,0,0%,4,12%,1,Saints,5.0,2022,74
Juwan Johnson,TE,44,57%,0,0%,19,56%,1,Saints,5.0,2022,74
Chris Olave,WR,31,40%,0,0%,0,0%,1,Saints,5.0,2022,74
Keith Kirkwood,WR,30,39%,0,0%,0,0%,1,Saints,5.0,2022,74
Taysom Hill,TE,23,30%,0,0%,15,44%,1,Saints,5.0,2022,74
J.P. Holtz,TE,23,30%,0,0%,7,21%,1,Saints,5.0,2022,74
Mark Ingram,RB,17,22%,0,0%,0,0%,1,Saints,5.0,2022,74
Deonte Harty,WR,4,5%,0,0%,2,6%,1,Saints,5.0,2022,74
Lewis Kidd,G,3,4%,0,0%,5,15%,1,Saints,5.0,2022,74
Landon Young,T,3,4%,0,0%,5,15%,1,Saints,5.0,2022,74
Dwayne Washington,RB,2,3%,0,0%,29,85%,1,Saints,5.0,2022,74
Wyatt Davis,G,2,3%,0,0%,0,0%,1,Saints,5.0,2022,74
Justin Evans,SS,0,0%,52,100%,8,24%,1,Saints,5.0,2022,74
Paulson Adebo,CB,0,0%,52,100%,5,15%,1,Saints,5.0,2022,74
Demario Davis,LB,0,0%,52,100%,0,0%,1,Saints,5.0,2022,74
Tyrann Mathieu,FS,0,0%,52,100%,0,0%,1,Saints,5.0,2022,74
Marshon Lattimore,CB,0,0%,46,88%,0,0%,1,Saints,5.0,2022,74
Pete Werner,LB,0,0%,46,88%,0,0%,1,Saints,5.0,2022,74
Cameron Jordan,DE,0,0%,35,67%,0,0%,1,Saints,5.0,2022,74
David Onyemata,DT,0,0%,34,65%,5,15%,1,Saints,5.0,2022,74
Marcus Davenport,DE,0,0%,32,62%,10,29%,1,Saints,5.0,2022,74
Bradley Roby,CB,0,0%,29,56%,0,0%,1,Saints,5.0,2022,74
Kaden Elliss,LB,0,0%,28,54%,28,82%,1,Saints,5.0,2022,74
Shy Tuttle,DT,0,0%,27,52%,5,15%,1,Saints,5.0,2022,74
Carl Granderson,DE,0,0%,19,37%,23,68%,1,Saints,5.0,2022,74
Kentavius Street,DT,0,0%,19,37%,0,0%,1,Saints,5.0,2022,74
Tanoh Kpassagnon,DE,0,0%,18,35%,5,15%,1,Saints,5.0,2022,74
Malcolm Roach,DT,0,0%,15,29%,0,0%,1,Saints,5.0,2022,74
J.T. Gray,SS,0,0%,9,17%,29,85%,1,Saints,5.0,2022,74
Chris Harris Jr.,CB,0,0%,6,12%,0,0%,1,Saints,5.0,2022,74
Daniel Sorensen,FS,0,0%,1,2%,25,74%,1,Saints,5.0,2022,74
Zack Baun,LB,0,0%,0,0%,29,85%,1,Saints,5.0,2022,74
Andrew Dowell,LB,0,0%,0,0%,29,85%,1,Saints,5.0,2022,74
Chase Hansen,LB,0,0%,0,0%,20,59%,1,Saints,5.0,2022,74
Wil Lutz,K,0,0%,0,0%,12,35%,1,Saints,5.0,2022,74
Bryce Thompson,DB,0,0%,0,0%,11,32%,1,Saints,5.0,2022,74
Blake Gillikin,P,0,0%,0,0%,9,26%,1,Saints,5.0,2022,74
Zach Wood,LS,0,0%,0,0%,9,26%,1,Saints,5.0,2022,74
