#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,12:01,LAC 17,10,3:09,55,Downs,0,Chargers,5.0,2022,70
2,1,4:01,LAC 25,5,1:35,66,Field Goal,0,Chargers,5.0,2022,70
3,1,0:41,LAC 25,5,2:02,75,Touchdown,0,Chargers,5.0,2022,70
4,2,11:51,LAC 1,12,6:00,99,Touchdown,0,Chargers,5.0,2022,70
5,2,2:55,LAC 26,3,1:07,9,Punt,0,Chargers,5.0,2022,70
6,2,0:11,LAC 35,1,0:11,-1,End of Half,0,Chargers,5.0,2022,70
7,3,15:00,LAC 25,9,4:39,75,Touchdown,0,Chargers,5.0,2022,70
8,3,8:51,CLE 30,7,3:04,23,Field Goal,0,Chargers,5.0,2022,70
9,3,0:55,LAC 25,13,6:26,66,Field Goal,0,Chargers,5.0,2022,70
10,4,2:44,LAC 17,6,1:34,29,Downs,0,Chargers,5.0,2022,70
11,4,0:11,LAC 44,1,0:11,-1,End of Game,0,Chargers,5.0,2022,70
