Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Lions,-29.0,-22.04,-16.52,-5.2,-12.23,-10.08,-13.04,2.11,2.77,3.38,-0.61,5.59,1.74,-1.24,-2.1,5.0,2022,71
Patriots,29.0,10.08,13.04,-2.11,-2.77,22.04,16.52,5.2,12.23,-3.38,-5.59,0.61,1.24,-1.74,2.1,5.0,2022,71
