Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Amani Hooker,,,0,0,,,,,,,,,,1,0,0,,0,,0,,5.0,2022,75
Kevin Byard,TEN,0.0,6,6,100.0%,106.0,17.7,17.7,0.0,118.7,14.3,86.0,20.0,2,0,0,0.0,0,8.0,2,20.0%,5.0,2022,75
David Long,TEN,1.0,5,3,60.0%,31.0,10.3,6.2,0.0,38.3,3.8,3.0,28.0,3,0,0,0.0,0,12.0,2,14.3%,5.0,2022,75
Dylan Cole,TEN,0.0,3,3,100.0%,22.0,7.3,7.3,0.0,97.2,1.7,5.0,17.0,2,0,0,0.0,0,4.0,1,20.0%,5.0,2022,75
Terrance Mitchell,TEN,0.0,5,3,60.0%,16.0,5.3,3.2,0.0,65.4,5.4,17.0,-1.0,0,0,0,0.0,0,4.0,0,0.0%,5.0,2022,75
Kristian Fulton,TEN,0.0,5,3,60.0%,25.0,8.3,5.0,0.0,72.9,12.4,3.0,22.0,0,0,0,0.0,0,4.0,1,20.0%,5.0,2022,75
Andrew Adams,TEN,0.0,2,2,100.0%,15.0,7.5,7.5,0.0,97.9,7.0,14.0,1.0,0,0,0,0.0,0,3.0,0,0.0%,5.0,2022,75
Roger McCreary,TEN,0.0,5,2,40.0%,35.0,17.5,7.0,1.0,104.2,12.4,26.0,9.0,3,0,0,0.0,0,2.0,1,33.3%,5.0,2022,75
Jeffery Simmons,TEN,0.0,1,1,100.0%,9.0,9.0,9.0,0.0,104.2,1.0,1.0,8.0,0,0,1,1.5,3,5.0,0,0.0%,5.0,2022,75
Caleb Farley,TEN,0.0,1,1,100.0%,75.0,75.0,75.0,1.0,158.3,49.0,49.0,26.0,0,0,0,0.0,0,1.0,0,0.0%,5.0,2022,75
Joe Schobert,TEN,0.0,1,1,100.0%,25.0,25.0,25.0,0.0,118.7,7.0,7.0,18.0,0,0,0,0.0,0,0.0,1,100.0%,5.0,2022,75
Mario Edwards,TEN,0.0,0,0,,,,,,,,,,0,1,1,0.0,2,0.0,0,,5.0,2022,75
Sam Okuayinonu,TEN,0.0,0,0,,,,,,,,,,0,0,0,0.5,1,1.0,0,0.0%,5.0,2022,75
Rashad Weaver,TEN,0.0,0,0,,,,,,,,,,0,0,1,0.0,1,1.0,0,0.0%,5.0,2022,75
Denico Autry,TEN,0.0,0,0,,,,,,,,,,0,0,0,1.0,1,4.0,0,0.0%,5.0,2022,75
Teair Tart,TEN,0.0,1,0,0.0%,,,0.0,,39.6,2.0,,,0,0,0,0.0,0,3.0,0,0.0%,5.0,2022,75
Joshua Kalu,TEN,0.0,2,0,0.0%,,,0.0,,39.6,7.5,,,0,0,0,0.0,0,2.0,0,0.0%,5.0,2022,75
Bobby McCain,WAS,0.0,3,3,100.0%,78.0,26.0,26.0,0.0,118.7,23.3,70.0,8.0,0,0,0,0.0,0,6.0,0,0.0%,5.0,2022,75
Jonathan Allen,WAS,0.0,2,2,100.0%,37.0,18.5,18.5,1.0,158.3,2.0,4.0,33.0,0,1,1,0.5,3,2.0,1,33.3%,5.0,2022,75
Kendall Fuller,WAS,0.0,2,2,100.0%,10.0,5.0,5.0,0.0,87.5,5.0,10.0,0.0,0,0,0,0.0,0,3.0,0,0.0%,5.0,2022,75
Benjamin St-Juste,WAS,0.0,4,2,50.0%,20.0,10.0,5.0,0.0,64.6,7.5,11.0,9.0,1,0,0,0.0,0,2.0,1,33.3%,5.0,2022,75
Jamin Davis,WAS,0.0,4,2,50.0%,17.0,8.5,4.3,0.0,61.5,3.0,4.0,13.0,3,0,0,0.0,0,6.0,0,0.0%,5.0,2022,75
Kamren Curl,WAS,0.0,2,2,100.0%,2.0,1.0,1.0,0.0,79.2,0.0,0.0,2.0,0,0,0,0.0,0,2.0,0,0.0%,5.0,2022,75
William Jackson III,WAS,0.0,1,1,100.0%,9.0,9.0,9.0,0.0,104.2,8.0,8.0,1.0,1,0,0,0.0,0,1.0,1,50.0%,5.0,2022,75
Cole Holcomb,WAS,0.0,3,1,33.3%,8.0,8.0,2.7,0.0,42.4,4.3,1.0,7.0,5,0,0,0.0,0,16.0,0,0.0%,5.0,2022,75
Montez Sweat,WAS,0.0,0,0,,,,,,,,,,0,1,2,2.0,5,6.0,0,0.0%,5.0,2022,75
James Smith-Williams,WAS,0.0,0,0,,,,,,,,,,1,0,3,1.0,4,4.0,1,20.0%,5.0,2022,75
Efe Obada,WAS,0.0,0,0,,,,,,,,,,0,0,0,1.0,1,3.0,0,0.0%,5.0,2022,75
Daron Payne,WAS,0.0,0,0,,,,,,,,,,0,0,0,0.5,1,3.0,1,25.0%,5.0,2022,75
Casey Toohill,WAS,0.0,0,0,,,,,,,,,,1,0,1,0.0,1,2.0,0,0.0%,5.0,2022,75
Darrick Forrest,WAS,0.0,1,0,0.0%,,,0.0,,39.6,49.0,,,0,0,0,0.0,0,2.0,0,0.0%,5.0,2022,75
Rachad Wildgoose,WAS,0.0,1,0,0.0%,,,0.0,,39.6,10.0,,,0,0,0,0.0,0,2.0,0,0.0%,5.0,2022,75
