Player,Tm,Def Interceptions Int,Def Interceptions Yds,Def Interceptions TD,Def Interceptions Lng,Def Interceptions PD,Sk,Tackles Comb,Tackles Solo,Tackles Ast,Tackles TFL,Tackles QBHits,Fumbles FR,Fumbles Yds,Fumbles TD,Fumbles FF,week,year,game_id
Malik Hooker,DAL,1,3,0,3,1,0.0,2,1,1,0,0,0,0,0,0,5.0,2022,78
Micah Parsons,DAL,0,0,0,0,0,2.0,5,3,2,1,3,0,0,0,1,5.0,2022,78
Jourdan Lewis,DAL,0,0,0,0,0,1.0,4,3,1,0,0,0,0,0,0,5.0,2022,78
Dorance Armstrong Jr.,DAL,0,0,0,0,0,1.0,2,2,0,0,1,0,0,0,1,5.0,2022,78
Osa Odighizuwa,DAL,0,0,0,0,0,1.0,2,2,0,2,4,0,0,0,0,5.0,2022,78
Anthony Barr,DAL,0,0,0,0,0,0.0,6,4,2,0,0,0,0,0,0,5.0,2022,78
Trevon Diggs,DAL,0,0,0,0,0,0.0,6,6,0,0,0,0,0,0,0,5.0,2022,78
Donovan Wilson,DAL,0,0,0,0,0,0.0,6,4,2,0,0,0,0,0,0,5.0,2022,78
Anthony Brown,DAL,0,0,0,0,0,0.0,5,3,2,1,0,0,0,0,0,5.0,2022,78
Leighton Vander Esch,DAL,0,0,0,0,0,0.0,5,3,2,0,0,0,0,0,0,5.0,2022,78
Jayron Kearse,DAL,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0,5.0,2022,78
Neville Gallimore,DAL,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,5.0,2022,78
Kelvin Joseph,DAL,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,5.0,2022,78
DeMarcus Lawrence,DAL,0,0,0,0,0,0.0,2,2,0,0,0,1,19,1,0,5.0,2022,78
Sam Williams,DAL,0,0,0,0,1,0.0,2,2,0,1,1,1,0,0,0,5.0,2022,78
Dante Fowler,DAL,0,0,0,0,0,0.0,1,0,1,0,1,0,0,0,0,5.0,2022,78
Luke Gifford,DAL,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,5.0,2022,78
Trysten Hill,DAL,0,0,0,0,0,0.0,1,1,0,1,1,0,0,0,0,5.0,2022,78
Cooper Rush,DAL,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,5.0,2022,78
Tyler Smith,DAL,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,5.0,2022,78
Aaron Donald,LAR,0,0,0,0,0,2.0,6,2,4,1,2,0,0,0,1,5.0,2022,78
Jalen Ramsey,LAR,0,0,0,0,0,1.0,2,2,0,0,1,0,0,0,0,5.0,2022,78
Terrell Burgess,LAR,0,0,0,0,0,0.0,9,6,3,0,0,0,0,0,0,5.0,2022,78
A'Shawn Robinson,LAR,0,0,0,0,0,0.0,7,4,3,0,1,0,0,0,0,5.0,2022,78
Ernest Jones,LAR,0,0,0,0,0,0.0,6,4,2,0,0,0,0,0,0,5.0,2022,78
Bobby Wagner,LAR,0,0,0,0,1,0.0,6,3,3,0,1,0,0,0,0,5.0,2022,78
Marquise Copeland,LAR,0,0,0,0,0,0.0,5,2,3,1,0,0,0,0,0,5.0,2022,78
Leonard Floyd,LAR,0,0,0,0,0,0.0,3,2,1,0,1,0,0,0,0,5.0,2022,78
Greg Gaines,LAR,0,0,0,0,0,0.0,3,1,2,1,0,0,0,0,0,5.0,2022,78
Derion Kendrick,LAR,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,5.0,2022,78
Grant Haley,LAR,0,0,0,0,2,0.0,2,1,1,0,0,0,0,0,0,5.0,2022,78
Justin Hollins,LAR,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,5.0,2022,78
Matthew Orzech,LAR,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,5.0,2022,78
Terrell Lewis,LAR,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,5.0,2022,78
Takkarist McKinley,LAR,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,5.0,2022,78
Robert Rochell,LAR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,5.0,2022,78
Nick Scott,LAR,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,5.0,2022,78
