Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Panthers,-22.0,-13.22,-15.24,1.81,-6.7,-16.04,-16.85,-0.19,3.33,7.82,-3.11,6.94,3.36,-0.36,0.99,5.0,2022,76
49ers,22.0,16.04,16.85,0.19,-3.33,13.22,15.24,-1.81,6.7,-7.82,-6.94,3.11,0.36,-3.36,-0.99,5.0,2022,76
