Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Saints,7.0,15.05,2.92,8.25,-7.42,-4.57,-6.92,-2.33,3.99,-0.32,-4.14,3.74,1.04,-1.46,0.5,5.0,2022,74
Seahawks,-7.0,4.57,6.92,2.33,-3.99,-15.05,-2.92,-8.25,7.42,0.32,-3.74,4.14,1.46,-1.04,-0.5,5.0,2022,74
