Player,Tm,Receiving Tgt,Receiving Rec,Receiving Yds,Receiving TD,Receiving Lng,week,year,game_id
Derek Carr,LVR,0,0,0,0,0,5.0,2022,80
Josh Jacobs,LVR,5,5,39,0,14,5.0,2022,80
Brandon Bolden,LVR,3,3,29,0,12,5.0,2022,80
Davante Adams,LVR,7,3,124,2,58,5.0,2022,80
Hunter Renfrow,LVR,4,4,25,0,9,5.0,2022,80
Jesper Horsted,LVR,3,3,19,0,9,5.0,2022,80
Jakob Johnson,LVR,1,1,5,0,5,5.0,2022,80
Mack Hollins,LVR,4,0,0,0,0,5.0,2022,80
Zamir White,LVR,0,0,0,0,0,5.0,2022,80
Patrick Mahomes,KAN,0,0,0,0,0,5.0,2022,80
Jerick McKinnon,KAN,3,2,19,0,12,5.0,2022,80
Clyde Edwards-Helaire,KAN,4,3,20,0,10,5.0,2022,80
Mecole Hardman,KAN,5,4,73,0,36,5.0,2022,80
Marquez Valdes-Scantling,KAN,8,6,90,0,23,5.0,2022,80
JuJu Smith-Schuster,KAN,8,3,33,0,13,5.0,2022,80
Travis Kelce,KAN,8,7,25,4,8,5.0,2022,80
Skyy Moore,KAN,3,2,15,0,8,5.0,2022,80
Justin Watson,KAN,1,1,10,0,10,5.0,2022,80
Noah Gray,KAN,2,1,7,0,7,5.0,2022,80
Isiah Pacheco,KAN,0,0,0,0,0,5.0,2022,80
