Player,Tm,Def Interceptions Int,Def Interceptions Yds,Def Interceptions TD,Def Interceptions Lng,Def Interceptions PD,Sk,Tackles Comb,Tackles Solo,Tackles Ast,Tackles TFL,Tackles QBHits,Fumbles FR,Fumbles Yds,Fumbles TD,Fumbles FF,week,year,game_id
Alohi Gilman,LAC,1,18,0,18,1,0.0,7,4,3,0,0,0,0,0,0,5.0,2022,70
Derwin James,LAC,0,0,0,0,0,0.0,14,9,5,0,0,0,0,0,0,5.0,2022,70
Drue Tranquill,LAC,0,0,0,0,0,0.0,7,4,3,1,0,0,0,0,0,5.0,2022,70
J.C. Jackson,LAC,0,0,0,0,1,0.0,6,4,2,0,0,0,0,0,0,5.0,2022,70
Sebastian Joseph-Day,LAC,0,0,0,0,0,0.0,5,1,4,0,1,0,0,0,0,5.0,2022,70
Asante Samuel Jr.,LAC,0,0,0,0,0,0.0,5,5,0,0,0,0,0,0,0,5.0,2022,70
Kenneth Murray,LAC,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0,5.0,2022,70
Austin Johnson,LAC,0,0,0,0,0,0.0,3,3,0,0,1,0,0,0,0,5.0,2022,70
Khalil Mack,LAC,0,0,0,0,0,0.0,3,2,1,1,0,0,0,0,0,5.0,2022,70
Bryce Callahan,LAC,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,5.0,2022,70
Christian Covington,LAC,0,0,0,0,0,0.0,2,2,0,1,0,0,0,0,0,5.0,2022,70
Kyle Van Noy,LAC,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,5.0,2022,70
Nasir Adderley,LAC,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,5.0,2022,70
Michael Davis,LAC,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,5.0,2022,70
Morgan Fox,LAC,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,5.0,2022,70
Deane Leonard,LAC,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,5.0,2022,70
Chris Rumph,LAC,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,5.0,2022,70
Jerry Tillery,LAC,0,0,0,0,0,0.0,1,0,1,0,1,0,0,0,0,5.0,2022,70
Jacob Phillips,CLE,0,0,0,0,0,1.0,10,7,3,1,0,0,0,0,0,5.0,2022,70
Denzel Ward,CLE,0,0,0,0,1,0.0,11,9,2,0,0,0,0,0,0,5.0,2022,70
Grant Delpit,CLE,0,0,0,0,0,0.0,9,6,3,0,0,0,0,0,0,5.0,2022,70
John Johnson,CLE,0,0,0,0,0,0.0,6,5,1,0,0,0,0,0,0,5.0,2022,70
Jeremiah Owusu-Koramoah,CLE,0,0,0,0,0,0.0,6,4,2,0,0,0,0,0,0,5.0,2022,70
Jadeveon Clowney,CLE,0,0,0,0,0,0.0,5,3,2,1,0,0,0,0,0,5.0,2022,70
Martin Emerson,CLE,0,0,0,0,1,0.0,3,3,0,0,0,0,0,0,0,5.0,2022,70
Myles Garrett,CLE,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,5.0,2022,70
Ronnie Harrison,CLE,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,5.0,2022,70
Greg Newsome II,CLE,0,0,0,0,1,0.0,3,2,1,0,0,0,0,0,0,5.0,2022,70
Taven Bryan,CLE,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0,5.0,2022,70
Jordan Elliott,CLE,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0,5.0,2022,70
Sione Takitaki,CLE,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,5.0,2022,70
Alex Wright,CLE,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,5.0,2022,70
Dakota Allen,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,5.0,2022,70
D'Anthony Bell,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,5.0,2022,70
David Bell,CLE,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,5.0,2022,70
Jacoby Brissett,CLE,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,5.0,2022,70
Tommy Togiai,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,5.0,2022,70
Perrion Winfrey,CLE,0,0,0,0,1,0.0,1,0,1,0,1,0,0,0,0,5.0,2022,70
Isaac Rochell,CLE,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,5.0,2022,70
