Player,Tm,Receiving Tgt,Receiving Rec,Receiving Yds,Receiving TD,Receiving Lng,week,year,game_id
Joe Burrow,CIN,0,0,0,0,0,5.0,2022,79
Tyler Boyd,CIN,4,3,32,0,18,5.0,2022,79
Joe Mixon,CIN,3,3,10,0,6,5.0,2022,79
Samaje Perine,CIN,4,4,39,0,15,5.0,2022,79
Hayden Hurst,CIN,7,6,53,1,19,5.0,2022,79
Ja'Marr Chase,CIN,12,7,50,0,13,5.0,2022,79
Mike Thomas,CIN,3,1,33,0,33,5.0,2022,79
Stanley Morgan Jr.,CIN,1,0,0,0,0,5.0,2022,79
Lamar Jackson,BAL,0,0,0,0,0,5.0,2022,79
J.K. Dobbins,BAL,0,0,0,0,0,5.0,2022,79
Kenyan Drake,BAL,1,1,1,0,1,5.0,2022,79
Devin Duvernay,BAL,7,5,54,0,21,5.0,2022,79
Mike Davis,BAL,0,0,0,0,0,5.0,2022,79
Mark Andrews,BAL,10,8,89,1,20,5.0,2022,79
Demarcus Robinson,BAL,2,1,8,0,8,5.0,2022,79
Tylan Wallace,BAL,2,1,8,0,8,5.0,2022,79
Isaiah Likely,BAL,2,2,7,0,5,5.0,2022,79
James Proche,BAL,2,1,7,0,7,5.0,2022,79
Josh Oliver,BAL,1,0,0,0,0,5.0,2022,79
