Player,Tm,Fumbles Fmb,Fumbles FL,week,year,game_id
Jalen Hurts,PHI,0,0,5.0,2022,77
Miles Sanders,PHI,0,0,5.0,2022,77
Kenneth Gainwell,PHI,0,0,5.0,2022,77
Dallas Goedert,PHI,0,0,5.0,2022,77
DeVonta Smith,PHI,0,0,5.0,2022,77
A.J. Brown,PHI,0,0,5.0,2022,77
Quez Watkins,PHI,0,0,5.0,2022,77
Kyler Murray,ARI,0,0,5.0,2022,77
James Conner,ARI,0,0,5.0,2022,77
Eno Benjamin,ARI,0,0,5.0,2022,77
Darrel Williams,ARI,0,0,5.0,2022,77
Marquise Brown,ARI,0,0,5.0,2022,77
Zach Ertz,ARI,0,0,5.0,2022,77
A.J. Green,ARI,0,0,5.0,2022,77
Rondale Moore,ARI,0,0,5.0,2022,77
