Player,Pos,home_team,team,week,year,game_id
Teddy Bridgewater,QB,0,Dolphins,5.0,2022,73
Raheem Mostert,RB,0,Dolphins,5.0,2022,73
Alec Ingold,FB,0,Dolphins,5.0,2022,73
Tyreek Hill,WR,0,Dolphins,5.0,2022,73
Jaylen Waddle,WR,0,Dolphins,5.0,2022,73
Durham Smythe,TE,0,Dolphins,5.0,2022,73
Liam Eichenberg,OL,0,Dolphins,5.0,2022,73
Connor Williams,OL,0,Dolphins,5.0,2022,73
Robert Hunt,OL,0,Dolphins,5.0,2022,73
Terron Armstead,T,0,Dolphins,5.0,2022,73
Greg Little,T,0,Dolphins,5.0,2022,73
Raekwon Davis,DT,0,Dolphins,5.0,2022,73
Christian Wilkins,DT,0,Dolphins,5.0,2022,73
Zach Sieler,DT,0,Dolphins,5.0,2022,73
Jerome Baker,LB,0,Dolphins,5.0,2022,73
Andrew Van Ginkel,LB,0,Dolphins,5.0,2022,73
Elandon Roberts,LB,0,Dolphins,5.0,2022,73
Melvin Ingram,LB,0,Dolphins,5.0,2022,73
Nik Needham,CB,0,Dolphins,5.0,2022,73
Kader Kohou,CB,0,Dolphins,5.0,2022,73
Brandon Jones,S,0,Dolphins,5.0,2022,73
Jevon Holland,S,0,Dolphins,5.0,2022,73
