Player,Tm,Receiving Tgt,Receiving Rec,Receiving Yds,Receiving TD,Receiving Lng,week,year,game_id
Matt Ryan,IND,0,0,0,0,0,5.0,2022,65
Deon Jackson,IND,4,4,29,0,21,5.0,2022,65
Phillip Lindsay,IND,4,3,14,0,7,5.0,2022,65
Nyheim Hines,IND,2,1,5,0,5,5.0,2022,65
Alec Pierce,IND,9,8,81,0,17,5.0,2022,65
Michael Pittman Jr.,IND,8,5,59,0,19,5.0,2022,65
Parris Campbell,IND,3,2,22,0,12,5.0,2022,65
Ashton Dulin,IND,1,1,18,0,18,5.0,2022,65
Kylen Granson,IND,3,1,16,0,16,5.0,2022,65
Mo Alie-Cox,IND,1,1,7,0,7,5.0,2022,65
Jelani Woods,IND,1,0,0,0,0,5.0,2022,65
Russell Wilson,DEN,0,0,0,0,0,5.0,2022,65
Melvin Gordon,DEN,3,3,49,0,24,5.0,2022,65
Mike Boone,DEN,3,3,47,0,34,5.0,2022,65
Montrell Washington,DEN,0,0,0,0,0,5.0,2022,65
Devine Ozigbo,DEN,0,0,0,0,0,5.0,2022,65
Courtland Sutton,DEN,11,5,74,0,51,5.0,2022,65
Jerry Jeudy,DEN,8,3,53,0,37,5.0,2022,65
Eric Saubert,DEN,7,5,36,0,10,5.0,2022,65
KJ Hamler,DEN,2,1,10,0,10,5.0,2022,65
Albert Okwuegbunam,DEN,1,1,5,0,5,5.0,2022,65
Tyrie Cleveland,DEN,1,0,0,0,0,5.0,2022,65
Eric Tomlinson,DEN,1,0,0,0,0,5.0,2022,65
Andrew Beck,DEN,1,0,0,0,0,5.0,2022,65
